PPI,score,label
10gh-model-93_AB_Z,-49.1128,0
10gh-model-94_AB_Z,-70.9538,0
10gh-model-95_AB_Z,-62.5925,0
10gh-model-96_AB_Z,-88.443,0
10gh-model-97_AB_Z,-45.0274,0
10gh-model-98_AB_Z,-58.8981,0
10gh-model-99_AB_Z,-33.2953,0
10gh-model-9_AB_Z,-77.0542,0
21du-model-100_A_ZY,-48.2232,0
21du-model-10_A_ZY,-37.933,0
21du-model-11_A_ZY,-9.34912,0
21du-model-12_A_ZY,-60.5374,0
21du-model-13_A_ZY,-45.7614,0
21du-model-14_A_ZY,-44.3683,0
21du-model-15_A_ZY,-7.05084,0
21du-model-16_A_ZY,-55.6155,0
21du-model-17_A_ZY,-49.8727,0
21du-model-18_A_ZY,-37.0733,0
21du-model-19_A_ZY,-63.923,0
21du-model-1_A_ZY,-102.866,1
21du-model-20_A_ZY,-42.1903,0
21du-model-21_A_ZY,-29.558,0
21du-model-22_A_ZY,-26.9982,0
21du-model-23_A_ZY,-60.81,0
21du-model-24_A_ZY,-59.6709,0
21du-model-25_A_ZY,-53.4928,0
21du-model-26_A_ZY,-55.2412,0
21du-model-27_A_ZY,3.84516,0
21du-model-28_A_ZY,-21.7157,0
21du-model-29_A_ZY,-43.5486,0
21du-model-2_A_ZY,-41.3606,0
21du-model-30_A_ZY,-35.7493,0
21du-model-31_A_ZY,-37.6268,0
21du-model-32_A_ZY,-22.9693,0
21du-model-33_A_ZY,0.923536,0
21du-model-34_A_ZY,-49.1907,0
21du-model-35_A_ZY,-42.0232,0
21du-model-36_A_ZY,-40.7774,0
21du-model-37_A_ZY,-49.8067,0
21du-model-38_A_ZY,-40.349,0
21du-model-39_A_ZY,-34.4017,0
21du-model-3_A_ZY,-35.3868,0
21du-model-40_A_ZY,-56.8108,0
21du-model-41_A_ZY,-38.0963,0
21du-model-42_A_ZY,-38.4717,0
21du-model-43_A_ZY,-34.472,0
21du-model-44_A_ZY,-33.4177,0
21du-model-45_A_ZY,-35.5969,0
21du-model-46_A_ZY,-35.3857,0
21du-model-47_A_ZY,-44.1585,0
21du-model-48_A_ZY,-32.5827,0
21du-model-49_A_ZY,-38.1471,0
21du-model-4_A_ZY,-59.198,0
21du-model-50_A_ZY,-63.356,0
21du-model-51_A_ZY,-58.6498,0
21du-model-52_A_ZY,-32.0804,0
21du-model-53_A_ZY,-57.2904,0
21du-model-54_A_ZY,-55.6472,0
21du-model-55_A_ZY,-28.3016,0
21du-model-56_A_ZY,-40.5782,0
21du-model-57_A_ZY,-30.0228,0
21du-model-58_A_ZY,-42.9588,0
21du-model-59_A_ZY,-37.1195,0
21du-model-5_A_ZY,-52.7836,0
21du-model-60_A_ZY,-40.5397,0
21du-model-61_A_ZY,-47.5678,0
21du-model-62_A_ZY,-48.032,0
21du-model-63_A_ZY,-19.0811,0
21du-model-64_A_ZY,-61.6082,0
21du-model-65_A_ZY,-25.2972,0
21du-model-66_A_ZY,-22.8623,0
21du-model-67_A_ZY,-18.34,0
21du-model-68_A_ZY,-30.9851,0
21du-model-69_A_ZY,-48.9294,0
21du-model-6_A_ZY,-9.12133,0
21du-model-70_A_ZY,-39.9661,0
21du-model-71_A_ZY,-25.3818,0
21du-model-72_A_ZY,-48.9607,0
21du-model-73_A_ZY,-40.1388,0
21du-model-74_A_ZY,-33.5057,0
21du-model-75_A_ZY,-45.3547,0
21du-model-76_A_ZY,-52.8062,0
21du-model-77_A_ZY,-50.4588,0
21du-model-78_A_ZY,-36.253,0
21du-model-79_A_ZY,0.102214,0
21du-model-7_A_ZY,-65.2779,0
21du-model-80_A_ZY,-16.1217,0
21du-model-81_A_ZY,-31.3575,0
21du-model-82_A_ZY,-30.9873,0
21du-model-83_A_ZY,-23.6176,0
21du-model-84_A_ZY,-53.1598,0
21du-model-85_A_ZY,-56.2946,0
21du-model-86_A_ZY,-41.3281,0
21du-model-87_A_ZY,-45.3055,1
21du-model-88_A_ZY,-21.3393,0
21du-model-89_A_ZY,12.6523,0
21du-model-8_A_ZY,-27.9693,0
21du-model-90_A_ZY,-19.0049,0
21du-model-91_A_ZY,-44.6941,0
21du-model-92_A_ZY,-42.6468,0
21du-model-93_A_ZY,-53.5483,0
21du-model-94_A_ZY,-35.4258,0
21du-model-95_A_ZY,-43.8835,0
21du-model-96_A_ZY,-38.3541,0
21du-model-97_A_ZY,-23.8801,0
21du-model-98_A_ZY,-54.2384,0
21du-model-99_A_ZY,-32.805,0
21du-model-9_A_ZY,-69.7001,0
22ps,-76.2744,1
22ps-model-100_AB_Z,-21.6513,0
22ps-model-10_AB_Z,-38.8763,0
22ps-model-11_AB_Z,-62.375,0
22ps-model-12_AB_Z,-61.0953,0
22ps-model-13_AB_Z,-43.2289,0
22ps-model-14_AB_Z,-48.4103,0
22ps-model-15_AB_Z,-55.6033,0
22ps-model-16_AB_Z,-35.367,0
22ps-model-17_AB_Z,-44.2508,0
22ps-model-18_AB_Z,-31.3072,0
22ps-model-19_AB_Z,-71.2694,0
22ps-model-1_AB_Z,-63.5997,0
22ps-model-20_AB_Z,-33.8403,0
22ps-model-21_AB_Z,-61.7403,0
22ps-model-22_AB_Z,-53.1358,0
22ps-model-23_AB_Z,-42.6289,0
22ps-model-24_AB_Z,-65.2725,0
22ps-model-25_AB_Z,-39.8682,0
22ps-model-26_AB_Z,-49.5064,0
22ps-model-27_AB_Z,-43.5502,0
22ps-model-28_AB_Z,-35.3551,0
22ps-model-29_AB_Z,-53.9504,0
22ps-model-2_AB_Z,-27.0816,0
22ps-model-30_AB_Z,-44.5383,0
22ps-model-31_AB_Z,-44.6705,0
22ps-model-32_AB_Z,-35.1975,0
22ps-model-33_AB_Z,-44.0524,0
22ps-model-34_AB_Z,-32.3752,0
22ps-model-35_AB_Z,-19.0423,0
22ps-model-36_AB_Z,-41.7522,0
22ps-model-37_AB_Z,-20.4321,0
22ps-model-38_AB_Z,-31.4459,0
22ps-model-39_AB_Z,-21.9996,0
22ps-model-3_AB_Z,-59.5758,0
22ps-model-40_AB_Z,-54.5472,0
22ps-model-41_AB_Z,-55.2805,0
22ps-model-42_AB_Z,-38.5714,0
22ps-model-43_AB_Z,-46.467,0
22ps-model-44_AB_Z,-61.8465,0
22ps-model-45_AB_Z,-53.0051,0
22ps-model-46_AB_Z,-30.3607,0
22ps-model-47_AB_Z,-47.005,0
22ps-model-48_AB_Z,-50.2042,0
22ps-model-49_AB_Z,-51.5853,0
22ps-model-4_AB_Z,-54.9327,0
22ps-model-50_AB_Z,-36.0429,0
22ps-model-51_AB_Z,-47.629,0
22ps-model-52_AB_Z,-43.735,0
22ps-model-53_AB_Z,-33.5599,0
22ps-model-54_AB_Z,-21.8576,0
22ps-model-55_AB_Z,-40.8281,0
22ps-model-56_AB_Z,-16.309,0
22ps-model-57_AB_Z,-29.2266,0
22ps-model-58_AB_Z,-61.5751,0
22ps-model-59_AB_Z,-50.9626,0
22ps-model-5_AB_Z,-54.8282,0
22ps-model-60_AB_Z,-55.7366,0
22ps-model-61_AB_Z,-26.0412,0
22ps-model-62_AB_Z,-64.1281,0
22ps-model-63_AB_Z,-40.7579,0
22ps-model-64_AB_Z,-66.6528,0
22ps-model-65_AB_Z,-50.9786,0
22ps-model-66_AB_Z,-52.7314,0
22ps-model-67_AB_Z,-45.0925,0
22ps-model-68_AB_Z,-39.6552,0
22ps-model-69_AB_Z,-31.4829,0
22ps-model-6_AB_Z,-71.4182,0
22ps-model-70_AB_Z,-30.7041,0
22ps-model-71_AB_Z,-53.341,0
22ps-model-72_AB_Z,-33.3308,0
22ps-model-73_AB_Z,-40.0916,0
22ps-model-74_AB_Z,-6.02897,0
22ps-model-75_AB_Z,-43.8753,0
22ps-model-76_AB_Z,-49.5311,0
22ps-model-77_AB_Z,-58.3161,0
22ps-model-78_AB_Z,-33.1898,0
22ps-model-79_AB_Z,-39.2122,0
22ps-model-7_AB_Z,-49.0636,0
22ps-model-80_AB_Z,-32.4409,0
22ps-model-81_AB_Z,-48.2603,0
22ps-model-82_AB_Z,-44.054,0
22ps-model-83_AB_Z,-47.5841,0
22ps-model-84_AB_Z,-52.8875,0
22ps-model-85_AB_Z,-49.338,0
22ps-model-86_AB_Z,-28.7666,0
22ps-model-87_AB_Z,-32.007,0
22ps-model-88_AB_Z,-35.6923,0
22ps-model-89_AB_Z,-43.6147,0
22ps-model-8_AB_Z,-53.0604,0
22ps-model-90_AB_Z,-29.0272,0
22ps-model-91_AB_Z,-50.4406,0
22ps-model-93_AB_Z,-46.0728,0
22ps-model-94_AB_Z,-51.6361,0
22ps-model-95_AB_Z,-41.1827,0
22ps-model-96_AB_Z,-46.3502,0
22ps-model-97_AB_Z,-46.7911,0
22ps-model-98_AB_Z,-30.4813,0
22ps-model-99_AB_Z,-27.3214,0
22ps-model-9_AB_Z,-11.1406,0
8u9s,-110.212,1
8u9s-model-100_A_ZY,-33.7672,0
8u9s-model-10_A_ZY,-47.4325,0
8u9s-model-11_A_ZY,-27.4754,0
8u9s-model-12_A_ZY,-41.6024,0
8u9s-model-13_A_ZY,-40.1431,0
8u9s-model-14_A_ZY,-58.3849,0
8u9s-model-15_A_ZY,-12.5666,0
8u9s-model-16_A_ZY,-55.2284,0
8u9s-model-17_A_ZY,-62.733,0
8u9s-model-18_A_ZY,-42.2451,0
8u9s-model-19_A_ZY,-26.916,0
8u9s-model-1_A_ZY,-45.3829,0
8u9s-model-20_A_ZY,2.09572,0
8u9s-model-21_A_ZY,-56.7727,0
8u9s-model-22_A_ZY,-42.1047,0
8u9s-model-23_A_ZY,-24.1131,0
8u9s-model-24_A_ZY,-24.9468,0
8u9s-model-25_A_ZY,-20.1532,0
8u9s-model-26_A_ZY,-13.0966,0
8u9s-model-27_A_ZY,-36.6513,0
8u9s-model-28_A_ZY,-2.73867,0
8u9s-model-29_A_ZY,-40.2168,0
8u9s-model-2_A_ZY,-10.5392,0
8u9s-model-30_A_ZY,-23.9961,0
8u9s-model-31_A_ZY,-30.224,0
8u9s-model-32_A_ZY,-56.5729,0
8u9s-model-33_A_ZY,-41.2885,0
8u9s-model-34_A_ZY,-3.26199,0
8u9s-model-35_A_ZY,-47.9556,0
8u9s-model-36_A_ZY,-26.2389,0
8u9s-model-37_A_ZY,-14.0829,0
8u9s-model-38_A_ZY,-14.655,0
8u9s-model-39_A_ZY,-11.0695,0
8u9s-model-3_A_ZY,-21.0993,0
8u9s-model-40_A_ZY,10.2382,0
8u9s-model-41_A_ZY,-5.26691,0
8u9s-model-42_A_ZY,-47.2185,0
8u9s-model-43_A_ZY,-3.88934,0
8u9s-model-44_A_ZY,-40.4379,0
8u9s-model-45_A_ZY,-13.9061,0
8u9s-model-46_A_ZY,-21.5222,0
8u9s-model-47_A_ZY,1.10964,0
8u9s-model-48_A_ZY,-28.7031,0
8u9s-model-49_A_ZY,-20.9586,0
8u9s-model-4_A_ZY,-20.026,0
8u9s-model-50_A_ZY,-26.7961,0
8u9s-model-51_A_ZY,-47.8135,0
8u9s-model-52_A_ZY,-31.1452,0
8u9s-model-53_A_ZY,2.7744,0
8u9s-model-54_A_ZY,-44.9803,0
8u9s-model-55_A_ZY,-49.6802,0
8u9s-model-56_A_ZY,-32.4038,0
8u9s-model-57_A_ZY,-23.6928,0
8u9s-model-58_A_ZY,-54.6714,0
8u9s-model-59_A_ZY,-31.434,0
8u9s-model-5_A_ZY,-36.3162,0
8u9s-model-60_A_ZY,-41.0507,0
8u9s-model-61_A_ZY,-46.8331,0
8u9s-model-62_A_ZY,-12.2412,0
8u9s-model-63_A_ZY,-35.3586,0
8u9s-model-64_A_ZY,0.923998,0
8u9s-model-65_A_ZY,22.7741,0
8u9s-model-66_A_ZY,-25.3892,0
8u9s-model-67_A_ZY,-49.9296,0
8u9s-model-68_A_ZY,-31.5577,0
8u9s-model-69_A_ZY,-23.6156,0
8u9s-model-6_A_ZY,-40.5752,0
8u9s-model-70_A_ZY,-26.3954,0
8u9s-model-71_A_ZY,-42.624,0
8u9s-model-72_A_ZY,-4.9588,0
8u9s-model-73_A_ZY,-0.462591,0
8u9s-model-74_A_ZY,-52.8771,0
8u9s-model-75_A_ZY,4.86361,0
8u9s-model-76_A_ZY,-41.6702,0
8u9s-model-77_A_ZY,-31.9214,0
8u9s-model-78_A_ZY,0.691013,0
8u9s-model-79_A_ZY,-33.7726,0
8u9s-model-7_A_ZY,-3.14941,0
8u9s-model-80_A_ZY,-15.137,0
8u9s-model-81_A_ZY,-41.7785,0
8u9s-model-82_A_ZY,5.03375,0
8u9s-model-83_A_ZY,-38.9628,0
8u9s-model-84_A_ZY,-1.63521,0
8u9s-model-85_A_ZY,-13.007,0
8u9s-model-86_A_ZY,7.31293,0
8u9s-model-87_A_ZY,-13.3093,0
8u9s-model-88_A_ZY,-3.08359,0
8u9s-model-89_A_ZY,-1.6473,0
8u9s-model-8_A_ZY,-59.586,0
8u9s-model-90_A_ZY,-44.3378,0
8u9s-model-91_A_ZY,-43.3238,0
8u9s-model-93_A_ZY,-32.3003,0
8u9s-model-94_A_ZY,-16.3542,0
8u9s-model-95_A_ZY,-17.1167,0
8u9s-model-96_A_ZY,-21.4581,0
8u9s-model-97_A_ZY,-39.1844,0
8u9s-model-98_A_ZY,-53.8718,0
8u9s-model-99_A_ZY,-10.5295,0
8u9s-model-9_A_ZY,-46.4541,0
8ubi-model-100_A_ZY,-16.3855,0
8ubi-model-10_A_ZY,-40.017,0
8ubi-model-11_A_ZY,-31.8193,0
8ubi-model-12_A_ZY,-37.2518,0
8ubi-model-13_A_ZY,-28.6725,0
8ubi-model-14_A_ZY,-23.9094,0
8ubi-model-15_A_ZY,-42.4058,0
8ubi-model-16_A_ZY,-22.105,0
8ubi-model-17_A_ZY,-60.5924,0
8ubi-model-18_A_ZY,-12.1025,0
8ubi-model-19_A_ZY,-20.6032,0
8ubi-model-1_A_ZY,1.64039,0
8ubi-model-20_A_ZY,-24.857,0
8ubi-model-21_A_ZY,-19.0757,0
8ubi-model-22_A_ZY,-9.53166,0
8ubi-model-23_A_ZY,-31.7108,0
8ubi-model-24_A_ZY,-8.7436,0
8ubi-model-25_A_ZY,-64.7584,0
8ubi-model-26_A_ZY,-3.90278,0
8ubi-model-27_A_ZY,-37.955,0
8ubi-model-28_A_ZY,-27.0763,0
8ubi-model-29_A_ZY,-47.4488,0
8ubi-model-2_A_ZY,-42.1874,0
8ubi-model-30_A_ZY,-18.9149,0
8ubi-model-31_A_ZY,-40.141,0
8ubi-model-32_A_ZY,22.462,0
8ubi-model-33_A_ZY,-10.2511,0
8ubi-model-34_A_ZY,-23.9434,0
8ubi-model-35_A_ZY,-16.7913,0
8ubi-model-36_A_ZY,-55.1042,0
8ubi-model-37_A_ZY,-20.1503,0
8ubi-model-38_A_ZY,6.84705,0
8ubi-model-39_A_ZY,-15.1601,0
8ubi-model-3_A_ZY,-2.72948,0
8ubi-model-40_A_ZY,-26.817,0
8ubi-model-41_A_ZY,-111.582,1
8ubi-model-42_A_ZY,-51.291,0
8ubi-model-43_A_ZY,-20.6097,0
8ubi-model-44_A_ZY,-3.10328,0
8ubi-model-45_A_ZY,-12.7402,0
8ubi-model-46_A_ZY,6.73771,0
8ubi-model-47_A_ZY,-35.8851,0
8ubi-model-48_A_ZY,-52.9189,0
8ubi-model-49_A_ZY,-44.183,0
8ubi-model-4_A_ZY,-54.9785,0
8ubi-model-50_A_ZY,3.90423,0
8ubi-model-51_A_ZY,-15.7178,0
8ubi-model-52_A_ZY,-50.1492,0
8ubi-model-53_A_ZY,-27.4846,0
8ubi-model-54_A_ZY,-21.0688,0
8ubi-model-55_A_ZY,6.78409,0
8ubi-model-56_A_ZY,-53.08,0
8ubi-model-57_A_ZY,-38.575,0
8ubi-model-58_A_ZY,-8.65724,0
8ubi-model-59_A_ZY,-1.11686,0
8ubi-model-5_A_ZY,-23.7271,0
8ubi-model-60_A_ZY,1.80439,0
8ubi-model-61_A_ZY,-28.4004,0
8ubi-model-62_A_ZY,-26.9191,0
8ubi-model-63_A_ZY,-0.529286,0
8ubi-model-64_A_ZY,-16.1021,0
8ubi-model-65_A_ZY,-11.9562,0
8ubi-model-66_A_ZY,-11.3564,0
8ubi-model-67_A_ZY,-29.4371,0
8ubi-model-68_A_ZY,1.88964,0
8ubi-model-69_A_ZY,-43.4276,0
8ubi-model-6_A_ZY,-13.2847,0
8ubi-model-70_A_ZY,-61.4291,0
8ubi-model-71_A_ZY,-54.498,0
8ubi-model-72_A_ZY,-20.3165,0
8ubi-model-73_A_ZY,-40.6731,0
8ubi-model-74_A_ZY,-12.0119,0
8ubi-model-75_A_ZY,-20.2919,0
8ubi-model-76_A_ZY,-49.1037,0
8ubi-model-77_A_ZY,-11.5232,0
8ubi-model-78_A_ZY,8.95792,0
8ubi-model-79_A_ZY,-23.9237,0
8ubi-model-7_A_ZY,1.36458,0
8ubi-model-80_A_ZY,-49.5499,0
8ubi-model-81_A_ZY,-30.4242,0
8ubi-model-82_A_ZY,-26.7546,0
8ubi-model-83_A_ZY,-45.2116,0
8ubi-model-84_A_ZY,-18.6301,0
8ubi-model-85_A_ZY,-44.3918,0
8ubi-model-86_A_ZY,-30.7933,0
8ubi-model-87_A_ZY,-12.2214,0
8ubi-model-88_A_ZY,-8.63316,0
8ubi-model-89_A_ZY,-12.8074,0
8ubi-model-8_A_ZY,-53.6286,0
8ubi-model-90_A_ZY,-5.40359,0
8ubi-model-91_A_ZY,-17.4418,0
8ubi-model-92_A_ZY,-34.719,0
8ubi-model-93_A_ZY,-59.8564,0
8ubi-model-94_A_ZY,-4.66296,0
8ubi-model-95_A_ZY,-57.4514,0
8ubi-model-96_A_ZY,-33.0578,0
8ubi-model-97_A_ZY,-24.8079,0
8ubi-model-98_A_ZY,-20.5301,0
8ubi-model-99_A_ZY,-37.0491,0
8ubi-model-9_A_ZY,-26.8473,0
8ubj-model-100_A_ZY,-16.6824,0
8ubj-model-10_A_ZY,-22.1752,0
8ubj-model-11_A_ZY,-21.5573,0
8ubj-model-12_A_ZY,-44.2086,0
8ubj-model-13_A_ZY,-25.8758,0
8ubj-model-14_A_ZY,-0.438721,0
8ubj-model-15_A_ZY,-17.8414,0
8ubj-model-16_A_ZY,-45.8766,0
8ubj-model-17_A_ZY,-36.3918,0
8ubj-model-18_A_ZY,-14.3064,0
8ubj-model-19_A_ZY,-109.684,1
8ubj-model-1_A_ZY,-2.01094,0
8ubj-model-20_A_ZY,-36.8913,0
8ubj-model-21_A_ZY,-40.8654,0
8ubj-model-22_A_ZY,-38.6987,0
8ubj-model-23_A_ZY,-43.1832,0
8ubj-model-24_A_ZY,-13.4425,0
8ubj-model-25_A_ZY,-39.6574,0
8ubj-model-26_A_ZY,-21.8595,0
8ubj-model-27_A_ZY,-28.3366,0
8ubj-model-28_A_ZY,-31.7652,0
8ubj-model-29_A_ZY,-12.1694,0
8ubj-model-2_A_ZY,-20.8744,0
8ubj-model-30_A_ZY,-67.655,0
8ubj-model-31_A_ZY,0.0341872,0
8ubj-model-32_A_ZY,-7.48964,0
8ubj-model-33_A_ZY,-3.23948,0
8ubj-model-34_A_ZY,-42.6514,0
8ubj-model-35_A_ZY,-17.7904,0
8ubj-model-36_A_ZY,-8.69408,0
8ubj-model-37_A_ZY,-58.8769,0
8ubj-model-38_A_ZY,-70.0523,0
8ubj-model-39_A_ZY,-14.373,0
8ubj-model-3_A_ZY,-38.4526,0
8ubj-model-40_A_ZY,-17.3547,0
8ubj-model-41_A_ZY,-37.7112,0
8ubj-model-42_A_ZY,-50.8053,0
8ubj-model-43_A_ZY,-31.6483,0
8ubj-model-44_A_ZY,-49.0065,0
8ubj-model-45_A_ZY,-12.0988,0
8ubj-model-46_A_ZY,-17.3164,0
8ubj-model-47_A_ZY,22.7722,0
8ubj-model-48_A_ZY,-49.8614,0
8ubj-model-49_A_ZY,-2.00916,0
8ubj-model-4_A_ZY,-60.8627,0
8ubj-model-50_A_ZY,-46.3629,0
8ubj-model-51_A_ZY,2.19045,0
8ubj-model-52_A_ZY,-23.9648,0
8ubj-model-53_A_ZY,-14.3958,0
8ubj-model-54_A_ZY,-11.8206,0
8ubj-model-55_A_ZY,-43.6769,0
8ubj-model-56_A_ZY,-23.6342,0
8ubj-model-57_A_ZY,-28.7049,0
8ubj-model-58_A_ZY,-78.7576,0
8ubj-model-59_A_ZY,-14.9874,0
8ubj-model-5_A_ZY,-41.2326,0
8ubj-model-60_A_ZY,-17.4791,0
8ubj-model-61_A_ZY,-17.2941,0
8ubj-model-62_A_ZY,-34.8255,0
8ubj-model-63_A_ZY,-41.3242,0
8ubj-model-64_A_ZY,-43.2731,0
8ubj-model-65_A_ZY,-8.33863,0
8ubj-model-66_A_ZY,-36.4668,0
8ubj-model-67_A_ZY,-50.6376,0
8ubj-model-68_A_ZY,-4.42356,0
8ubj-model-69_A_ZY,-22.2452,0
8ubj-model-6_A_ZY,-21.724,0
8ubj-model-70_A_ZY,-0.565308,0
8ubj-model-71_A_ZY,-13.5332,0
8ubj-model-72_A_ZY,11.9263,0
8ubj-model-73_A_ZY,-31.745,0
8ubj-model-74_A_ZY,-35.2789,0
8ubj-model-75_A_ZY,-39.2747,0
8ubj-model-76_A_ZY,-2.04749,0
8ubj-model-77_A_ZY,-43.3492,0
8ubj-model-78_A_ZY,-21.8067,0
8ubj-model-79_A_ZY,-30.7956,0
8ubj-model-7_A_ZY,-49.6615,0
8ubj-model-80_A_ZY,-16.5997,0
8ubj-model-81_A_ZY,-31.9627,0
8ubj-model-82_A_ZY,39.3679,0
8ubj-model-83_A_ZY,-22.9766,0
8ubj-model-84_A_ZY,-28.8506,0
8ubj-model-85_A_ZY,-16.767,0
8ubj-model-86_A_ZY,-8.25504,0
8ubj-model-87_A_ZY,-46.5235,0
8ubj-model-88_A_ZY,-36.7997,0
8ubj-model-89_A_ZY,-48.661,0
8ubj-model-8_A_ZY,-60.2261,0
8ubj-model-90_A_ZY,-16.0112,0
8ubj-model-91_A_ZY,-28.0715,0
8ubj-model-92_A_ZY,-0.314668,0
8ubj-model-93_A_ZY,-40.5078,0
8ubj-model-94_A_ZY,-44.3499,0
8ubj-model-95_A_ZY,-34.8718,0
8ubj-model-96_A_ZY,-11.7325,0
8ubj-model-97_A_ZY,-32.3085,0
8ubj-model-98_A_ZY,-0.585233,0
8ubj-model-99_A_ZY,-19.7488,0
8ubj-model-9_A_ZY,-29.1486,0
8ubk,-99.5842,1
8ubk-model-100_A_ZYX,-20.7631,0
8ubk-model-10_A_ZYX,-13.7075,0
8ubk-model-11_A_ZYX,-22.5147,0
8ubk-model-12_A_ZYX,-36.3813,0
8ubk-model-13_A_ZYX,-30.0186,0
8ubk-model-14_A_ZYX,-34.7627,0
8ubk-model-15_A_ZYX,-29.1922,0
8ubk-model-16_A_ZYX,-22.9253,0
8ubk-model-17_A_ZYX,-47.5517,0
8ubk-model-18_A_ZYX,-20.978,0
8ubk-model-19_A_ZYX,-28.5695,0
8ubk-model-1_A_ZYX,-72.1384,0
8ubk-model-20_A_ZYX,-48.3792,0
8ubk-model-21_A_ZYX,-46.1848,0
8ubk-model-22_A_ZYX,-54.7519,0
8ubk-model-23_A_ZYX,8.37976,0
8ubk-model-24_A_ZYX,-30.4633,0
8ubk-model-25_A_ZYX,-33.2548,0
8ubk-model-26_A_ZYX,-59.1856,0
8ubk-model-27_A_ZYX,-38.6296,0
8ubk-model-28_A_ZYX,-17.8257,0
8ubk-model-29_A_ZYX,-68.3671,0
8ubk-model-2_A_ZYX,-24.9697,0
8ubk-model-30_A_ZYX,-27.461,0
8ubk-model-31_A_ZYX,-23.0783,0
8ubk-model-32_A_ZYX,-23.0945,0
8ubk-model-33_A_ZYX,-72.86,0
8ubk-model-34_A_ZYX,-10.7285,0
8ubk-model-35_A_ZYX,-25.6371,0
