PPI,score,label
10gh-model-59_AB_Z,-15.6786,0
10gh-model-5_AB_Z,-13.5992,0
10gh-model-60_AB_Z,-40.6195,0
10gh-model-61_AB_Z,-59.9421,0
10gh-model-62_AB_Z,-34.8527,0
10gh-model-63_AB_Z,-57.3119,0
10gh-model-64_AB_Z,-73.2255,0
10gh-model-65_AB_Z,-10.2662,0
10gh-model-66_AB_Z,-30.1028,0
10gh-model-67_AB_Z,-70.0315,0
10gh-model-68_AB_Z,-60.979,0
10gh-model-69_AB_Z,-79.6684,0
10gh-model-6_AB_Z,-61.7927,0
10gh-model-70_AB_Z,-53.494,0
10gh-model-71_AB_Z,-52.9504,0
10gh-model-72_AB_Z,-35.8363,0
10gh-model-73_AB_Z,-49.0235,0
10gh-model-74_AB_Z,-19.1739,0
10gh-model-75_AB_Z,-95.1752,0
10gh-model-76_AB_Z,-11.1739,0
10gh-model-77_AB_Z,-46.4917,0
10gh-model-78_AB_Z,-77.9441,0
10gh-model-79_AB_Z,-83.9582,0
10gh-model-7_AB_Z,-87.3321,0
10gh-model-80_AB_Z,-71.7079,0
10gh-model-81_AB_Z,-68.8031,0
10gh-model-82_AB_Z,-66.6805,0
10gh-model-83_AB_Z,-61.9309,0
10gh-model-84_AB_Z,-73.9726,0
10gh-model-85_AB_Z,-109.2041,0
10gh-model-86_AB_Z,-71.539,0
10gh-model-87_AB_Z,-56.8143,0
10gh-model-88_AB_Z,-62.3136,0
10gh-model-89_AB_Z,-41.082,0
10gh-model-8_AB_Z,-110.5386,0
10gh-model-90_AB_Z,-77.4067,0
10gh-model-91_AB_Z,-81.6246,0
10gh-model-93_AB_Z,-72.1229,0
10gh-model-94_AB_Z,-69.8511,0
10gh-model-95_AB_Z,-99.3379,0
10gh-model-96_AB_Z,-92.1522,0
10gh-model-97_AB_Z,-44.8805,0
10gh-model-98_AB_Z,-55.1276,0
10gh-model-99_AB_Z,-46.9518,0
10gh-model-9_AB_Z,-30.4287,0
21du-model-100_A_ZY,-65.0941,0
21du-model-10_A_ZY,-71.7059,0
21du-model-11_A_ZY,-28.2248,0
21du-model-12_A_ZY,-57.1761,0
21du-model-13_A_ZY,-69.7974,0
21du-model-14_A_ZY,-88.6109,0
21du-model-15_A_ZY,-58.9035,0
21du-model-16_A_ZY,-75.5063,0
21du-model-17_A_ZY,-63.9118,0
21du-model-18_A_ZY,-62.5001,0
21du-model-19_A_ZY,-69.1662,0
21du-model-1_A_ZY,-125.9868,1
21du-model-20_A_ZY,-69.8068,0
21du-model-21_A_ZY,-53.2259,0
21du-model-22_A_ZY,-41.5318,0
21du-model-23_A_ZY,-57.1287,0
21du-model-24_A_ZY,-53.0726,0
21du-model-25_A_ZY,19.668,0
21du-model-26_A_ZY,-69.2578,0
21du-model-27_A_ZY,-34.8225,0
21du-model-28_A_ZY,-33.4076,0
21du-model-29_A_ZY,-59.971,0
21du-model-2_A_ZY,-28.6246,0
21du-model-30_A_ZY,-26.973,0
21du-model-31_A_ZY,-56.4918,0
21du-model-32_A_ZY,-45.9339,0
21du-model-33_A_ZY,-3.4604,0
21du-model-34_A_ZY,-64.6441,0
21du-model-35_A_ZY,-26.6109,0
21du-model-36_A_ZY,-52.2832,0
21du-model-37_A_ZY,-58.9574,0
21du-model-38_A_ZY,-62.3936,0
21du-model-39_A_ZY,-41.3713,0
21du-model-3_A_ZY,-53.3998,0
21du-model-40_A_ZY,-79.311,0
21du-model-41_A_ZY,-65.2007,0
21du-model-42_A_ZY,-37.1178,0
21du-model-43_A_ZY,-56.6562,0
21du-model-44_A_ZY,-50.3744,0
21du-model-45_A_ZY,-30.1951,0
21du-model-46_A_ZY,-16.7241,0
21du-model-47_A_ZY,3.3308,0
21du-model-48_A_ZY,-44.7459,0
21du-model-49_A_ZY,-60.8817,0
21du-model-4_A_ZY,-65.6397,0
21du-model-50_A_ZY,-47.3121,0
21du-model-51_A_ZY,17.1024,0
21du-model-52_A_ZY,-35.5623,0
21du-model-53_A_ZY,-66.174,0
21du-model-54_A_ZY,-58.6098,0
21du-model-55_A_ZY,-44.7879,0
21du-model-56_A_ZY,-62.6816,0
21du-model-57_A_ZY,-65.5045,0
21du-model-58_A_ZY,-50.5883,0
21du-model-59_A_ZY,-13.8973,0
21du-model-5_A_ZY,-71.0793,0
21du-model-60_A_ZY,-54.0269,0
21du-model-61_A_ZY,-36.9619,0
21du-model-62_A_ZY,-47.7515,0
21du-model-63_A_ZY,-50.0995,0
21du-model-64_A_ZY,-25.4018,0
21du-model-65_A_ZY,-20.626,0
21du-model-66_A_ZY,-1.8611,0
21du-model-67_A_ZY,-15.5539,0
21du-model-68_A_ZY,-38.6083,0
21du-model-69_A_ZY,-38.7405,0
21du-model-6_A_ZY,-9.7463,0
21du-model-70_A_ZY,-86.7188,0
21du-model-71_A_ZY,-18.9961,0
21du-model-72_A_ZY,-55.9206,0
21du-model-73_A_ZY,-77.9558,0
21du-model-74_A_ZY,-44.332,0
21du-model-75_A_ZY,-51.0085,0
21du-model-76_A_ZY,-31.6893,0
21du-model-77_A_ZY,-31.0486,0
21du-model-78_A_ZY,-66.1251,0
21du-model-79_A_ZY,-13.7924,0
21du-model-7_A_ZY,-46.5927,0
21du-model-80_A_ZY,-55.8805,0
21du-model-81_A_ZY,-42.2686,0
21du-model-82_A_ZY,-50.964,0
21du-model-83_A_ZY,17.1787,0
21du-model-84_A_ZY,-66.9275,0
21du-model-85_A_ZY,-75.1735,0
21du-model-86_A_ZY,-46.2947,0
21du-model-87_A_ZY,-37.0902,1
21du-model-88_A_ZY,-50.2939,0
21du-model-89_A_ZY,-7.9336,0
21du-model-8_A_ZY,-50.8836,0
21du-model-90_A_ZY,-47.6822,0
21du-model-91_A_ZY,-40.2455,0
21du-model-92_A_ZY,-7.9141,0
21du-model-93_A_ZY,-51.98,0
21du-model-94_A_ZY,-27.4861,0
21du-model-95_A_ZY,1.1711,0
21du-model-96_A_ZY,-49.8501,0
21du-model-97_A_ZY,-63.1148,0
21du-model-98_A_ZY,-66.9531,0
21du-model-99_A_ZY,-35.9178,0
21du-model-9_A_ZY,-47.5744,0
22ps,-86.1953,1
22ps-model-100_AB_Z,-39.4583,0
22ps-model-10_AB_Z,-61.6023,0
22ps-model-11_AB_Z,-78.4749,0
22ps-model-12_AB_Z,-71.8694,0
22ps-model-13_AB_Z,-39.5127,0
22ps-model-14_AB_Z,-47.6522,0
22ps-model-15_AB_Z,-60.7897,0
22ps-model-16_AB_Z,-48.3155,0
22ps-model-17_AB_Z,-61.848,0
22ps-model-18_AB_Z,-36.316,0
22ps-model-19_AB_Z,-90.6579,0
22ps-model-1_AB_Z,-106.4861,0
22ps-model-20_AB_Z,-63.5144,0
22ps-model-21_AB_Z,-74.4194,0
22ps-model-22_AB_Z,-67.1542,0
22ps-model-23_AB_Z,-82.4092,0
22ps-model-24_AB_Z,-85.7189,0
22ps-model-25_AB_Z,-66.4036,0
22ps-model-26_AB_Z,-62.9168,0
22ps-model-27_AB_Z,-49.7646,0
22ps-model-28_AB_Z,-36.2606,0
22ps-model-29_AB_Z,-68.2872,0
22ps-model-2_AB_Z,-42.6664,0
22ps-model-30_AB_Z,-85.1223,0
22ps-model-31_AB_Z,-71.0889,0
22ps-model-32_AB_Z,-57.7637,0
22ps-model-33_AB_Z,-70.8841,0
22ps-model-34_AB_Z,-33.6365,0
22ps-model-35_AB_Z,-49.4533,0
22ps-model-36_AB_Z,-51.8681,0
22ps-model-37_AB_Z,-46.7027,0
22ps-model-38_AB_Z,-48.762,0
22ps-model-39_AB_Z,-47.9433,0
22ps-model-3_AB_Z,-70.8062,0
22ps-model-40_AB_Z,-67.1911,0
22ps-model-41_AB_Z,-77.1808,0
22ps-model-42_AB_Z,-49.3407,0
22ps-model-43_AB_Z,-55.4188,0
22ps-model-44_AB_Z,-72.7351,0
22ps-model-45_AB_Z,-66.1066,0
22ps-model-46_AB_Z,-52.8706,0
22ps-model-47_AB_Z,-58.2933,0
22ps-model-48_AB_Z,-54.5572,0
22ps-model-49_AB_Z,-71.7503,0
22ps-model-4_AB_Z,-76.605,0
22ps-model-50_AB_Z,-54.6382,0
22ps-model-51_AB_Z,-54.6537,0
22ps-model-52_AB_Z,-53.969,0
22ps-model-53_AB_Z,-49.8983,0
22ps-model-54_AB_Z,-42.99,0
22ps-model-55_AB_Z,-56.8621,0
22ps-model-56_AB_Z,-48.2775,0
22ps-model-57_AB_Z,-48.7189,0
22ps-model-58_AB_Z,-78.2319,0
22ps-model-59_AB_Z,-8.6313,0
22ps-model-5_AB_Z,-22.2741,0
22ps-model-60_AB_Z,-59.5456,0
22ps-model-61_AB_Z,-38.3907,0
22ps-model-62_AB_Z,-63.1952,0
22ps-model-63_AB_Z,-44.4934,0
22ps-model-64_AB_Z,-90.3923,0
22ps-model-65_AB_Z,-33.006,0
22ps-model-66_AB_Z,-43.8012,0
22ps-model-67_AB_Z,-61.7621,0
22ps-model-68_AB_Z,-63.6382,0
22ps-model-69_AB_Z,-56.2137,0
22ps-model-6_AB_Z,-98.9387,0
22ps-model-70_AB_Z,-50.5656,0
22ps-model-71_AB_Z,-68.3121,0
22ps-model-72_AB_Z,-50.6753,0
22ps-model-73_AB_Z,-58.3081,0
22ps-model-74_AB_Z,-27.7926,0
22ps-model-75_AB_Z,-45.3758,0
22ps-model-76_AB_Z,-54.1011,0
22ps-model-77_AB_Z,-57.7937,0
22ps-model-78_AB_Z,-54.8692,0
22ps-model-79_AB_Z,-27.8676,0
22ps-model-7_AB_Z,-52.4825,0
22ps-model-80_AB_Z,-64.1582,0
22ps-model-81_AB_Z,-80.3016,0
22ps-model-82_AB_Z,-58.0022,0
22ps-model-83_AB_Z,-64.4846,0
22ps-model-84_AB_Z,-74.2973,0
22ps-model-85_AB_Z,-14.8064,0
22ps-model-86_AB_Z,-44.1932,0
22ps-model-87_AB_Z,-40.5035,0
22ps-model-88_AB_Z,-56.956,0
22ps-model-89_AB_Z,-55.1788,0
22ps-model-8_AB_Z,-84.7944,0
22ps-model-90_AB_Z,-56.5111,0
22ps-model-91_AB_Z,-63.0792,0
22ps-model-93_AB_Z,-34.083,0
22ps-model-94_AB_Z,-58.8466,0
22ps-model-95_AB_Z,-66.845,0
22ps-model-96_AB_Z,-57.2611,0
22ps-model-97_AB_Z,-42.6165,0
22ps-model-98_AB_Z,-51.958,0
22ps-model-99_AB_Z,-35.6379,0
22ps-model-9_AB_Z,-28.0291,0
8u9s,-114.8928,1
8u9s-model-100_A_ZY,-40.5265,0
8u9s-model-10_A_ZY,-66.2865,0
8u9s-model-11_A_ZY,-46.8222,0
8u9s-model-12_A_ZY,-61.1644,0
8u9s-model-13_A_ZY,-75.1264,0
8u9s-model-14_A_ZY,-52.9059,0
8u9s-model-15_A_ZY,-48.9224,0
8u9s-model-16_A_ZY,-76.4005,0
8u9s-model-17_A_ZY,-17.8788,0
8u9s-model-18_A_ZY,-24.0495,0
8u9s-model-19_A_ZY,-54.096,0
8u9s-model-1_A_ZY,-54.142,0
8u9s-model-20_A_ZY,-39.515,0
8u9s-model-21_A_ZY,-43.0477,0
8u9s-model-22_A_ZY,-54.1059,0
8u9s-model-23_A_ZY,-32.5304,0
8u9s-model-24_A_ZY,-45.7714,0
8u9s-model-25_A_ZY,-53.823,0
8u9s-model-26_A_ZY,-51.8702,0
8u9s-model-27_A_ZY,-58.1523,0
8u9s-model-28_A_ZY,-44.1295,0
8u9s-model-29_A_ZY,-42.7639,0
8u9s-model-2_A_ZY,-30.7739,0
8u9s-model-30_A_ZY,-44.9589,0
8u9s-model-31_A_ZY,-64.7394,0
8u9s-model-32_A_ZY,-69.9794,0
8u9s-model-33_A_ZY,-41.3419,0
8u9s-model-34_A_ZY,-24.0388,0
8u9s-model-35_A_ZY,-62.9173,0
8u9s-model-36_A_ZY,-45.0335,0
8u9s-model-37_A_ZY,-22.8796,0
8u9s-model-38_A_ZY,-41.5319,0
8u9s-model-39_A_ZY,-12.9427,0
8u9s-model-3_A_ZY,-47.6751,0
8u9s-model-40_A_ZY,-22.8605,0
8u9s-model-41_A_ZY,-24.4323,0
8u9s-model-42_A_ZY,-43.1581,0
8u9s-model-43_A_ZY,-22.0298,0
8u9s-model-44_A_ZY,-58.4015,0
8u9s-model-45_A_ZY,-23.904,0
8u9s-model-46_A_ZY,-51.8776,0
8u9s-model-47_A_ZY,-31.6988,0
8u9s-model-48_A_ZY,-61.891,0
8u9s-model-49_A_ZY,-40.3495,0
8u9s-model-4_A_ZY,-50.3259,0
8u9s-model-50_A_ZY,-40.6913,0
8u9s-model-51_A_ZY,-47.9189,0
8u9s-model-52_A_ZY,-44.6293,0
8u9s-model-53_A_ZY,-24.1622,0
8u9s-model-54_A_ZY,-37.8219,0
8u9s-model-55_A_ZY,-35.2306,0
8u9s-model-56_A_ZY,-47.6094,0
8u9s-model-57_A_ZY,-40.3791,0
8u9s-model-58_A_ZY,-57.7565,0
8u9s-model-59_A_ZY,-45.4478,0
8u9s-model-5_A_ZY,-48.2653,0
8u9s-model-60_A_ZY,-54.3591,0
8u9s-model-61_A_ZY,-68.1206,0
8u9s-model-62_A_ZY,-27.1391,0
8u9s-model-63_A_ZY,-50.6893,0
8u9s-model-64_A_ZY,-44.6135,0
8u9s-model-65_A_ZY,-12.9315,0
8u9s-model-66_A_ZY,-30.7573,0
8u9s-model-67_A_ZY,-49.5052,0
8u9s-model-68_A_ZY,-52.7724,0
8u9s-model-69_A_ZY,-55.0695,0
8u9s-model-6_A_ZY,-68.3987,0
8u9s-model-70_A_ZY,-29.466,0
8u9s-model-71_A_ZY,-58.9786,0
8u9s-model-72_A_ZY,-35.5129,0
8u9s-model-73_A_ZY,-33.2617,0
8u9s-model-74_A_ZY,-51.0921,0
8u9s-model-75_A_ZY,-50.9938,0
8u9s-model-76_A_ZY,-47.6651,0
8u9s-model-77_A_ZY,-24.842,0
8u9s-model-78_A_ZY,-30.2546,0
8u9s-model-79_A_ZY,-44.2132,0
8u9s-model-7_A_ZY,-51.4449,0
8u9s-model-80_A_ZY,-39.9511,0
8u9s-model-81_A_ZY,-50.0096,0
8u9s-model-82_A_ZY,-31.4785,0
8u9s-model-83_A_ZY,-41.0629,0
8u9s-model-84_A_ZY,-44.1388,0
8u9s-model-85_A_ZY,-36.755,0
8u9s-model-86_A_ZY,-16.994,0
8u9s-model-87_A_ZY,-32.6455,0
8u9s-model-88_A_ZY,-2.2275,0
8u9s-model-89_A_ZY,-21.8847,0
8u9s-model-8_A_ZY,-49.0461,0
8u9s-model-90_A_ZY,-64.3551,0
8u9s-model-91_A_ZY,-49.2784,0
8u9s-model-93_A_ZY,-68.8894,0
8u9s-model-94_A_ZY,-31.1534,0
8u9s-model-95_A_ZY,-52.2483,0
8u9s-model-96_A_ZY,-42.3758,0
8u9s-model-97_A_ZY,-32.4524,0
8u9s-model-98_A_ZY,-53.2546,0
8u9s-model-99_A_ZY,-30.8244,0
8u9s-model-9_A_ZY,-50.9935,0
8ubi-model-100_A_ZY,-26.748,0
8ubi-model-10_A_ZY,-42.0465,0
8ubi-model-11_A_ZY,-76.4407,0
8ubi-model-12_A_ZY,-63.3134,0
8ubi-model-13_A_ZY,-50.626,0
8ubi-model-14_A_ZY,-40.1466,0
8ubi-model-15_A_ZY,-61.3136,0
8ubi-model-16_A_ZY,-64.0943,0
8ubi-model-17_A_ZY,-45.6644,0
8ubi-model-18_A_ZY,-32.265,0
8ubi-model-19_A_ZY,-39.1138,0
8ubi-model-1_A_ZY,-39.131,0
8ubi-model-20_A_ZY,-38.7058,0
8ubi-model-21_A_ZY,-39.8232,0
8ubi-model-22_A_ZY,-25.0397,0
8ubi-model-23_A_ZY,-48.1663,0
8ubi-model-24_A_ZY,-36.8965,0
8ubi-model-25_A_ZY,-78.9155,0
8ubi-model-26_A_ZY,-19.1396,0
8ubi-model-27_A_ZY,-49.7324,0
8ubi-model-28_A_ZY,-61.3606,0
8ubi-model-29_A_ZY,-35.1349,0
8ubi-model-2_A_ZY,-62.7555,0
8ubi-model-30_A_ZY,-26.2666,0
8ubi-model-31_A_ZY,-59.9043,0
8ubi-model-32_A_ZY,-24.1607,0
8ubi-model-33_A_ZY,-34.2459,0
8ubi-model-34_A_ZY,-34.8599,0
8ubi-model-35_A_ZY,-35.7283,0
8ubi-model-36_A_ZY,-59.738,0
8ubi-model-37_A_ZY,-37.9569,0
8ubi-model-38_A_ZY,-36.3613,0
8ubi-model-39_A_ZY,-42.2951,0
8ubi-model-3_A_ZY,-44.0556,0
8ubi-model-40_A_ZY,-29.6409,0
8ubi-model-41_A_ZY,-119.5634,1
8ubi-model-42_A_ZY,-34.0142,0
8ubi-model-43_A_ZY,-29.2207,0
8ubi-model-44_A_ZY,-35.4935,0
8ubi-model-45_A_ZY,-38.237,0
8ubi-model-46_A_ZY,-29.3942,0
8ubi-model-47_A_ZY,-49.6228,0
8ubi-model-48_A_ZY,-77.1798,0
8ubi-model-49_A_ZY,-81.9065,0
8ubi-model-4_A_ZY,-27.6253,0
8ubi-model-50_A_ZY,-27.9192,0
8ubi-model-51_A_ZY,-53.7218,0
8ubi-model-52_A_ZY,-57.2392,0
8ubi-model-53_A_ZY,-18.3311,0
8ubi-model-54_A_ZY,-44.9672,0
8ubi-model-55_A_ZY,-17.9771,0
8ubi-model-56_A_ZY,-30.548,0
8ubi-model-57_A_ZY,-41.7454,0
8ubi-model-58_A_ZY,-43.8707,0
8ubi-model-59_A_ZY,-25.5582,0
8ubi-model-5_A_ZY,-45.8273,0
8ubi-model-60_A_ZY,-25.541,0
8ubi-model-61_A_ZY,-43.8234,0
8ubi-model-62_A_ZY,-33.1489,0
8ubi-model-63_A_ZY,-2.2545,0
8ubi-model-64_A_ZY,-45.6046,0
8ubi-model-65_A_ZY,-25.0739,0
8ubi-model-66_A_ZY,-55.7195,0
8ubi-model-67_A_ZY,-30.2892,0
8ubi-model-68_A_ZY,-19.3319,0
8ubi-model-69_A_ZY,-49.5554,0
8ubi-model-6_A_ZY,-35.4199,0
8ubi-model-70_A_ZY,-68.2014,0
8ubi-model-71_A_ZY,-46.1952,0
8ubi-model-72_A_ZY,-35.0724,0
8ubi-model-73_A_ZY,16.7028,0
8ubi-model-74_A_ZY,-31.8677,0
8ubi-model-75_A_ZY,-51.9187,0
8ubi-model-76_A_ZY,-25.1013,0
8ubi-model-77_A_ZY,-37.6766,0
8ubi-model-78_A_ZY,-4.0838,0
8ubi-model-79_A_ZY,-32.2609,0
8ubi-model-7_A_ZY,-46.1305,0
8ubi-model-80_A_ZY,-68.4957,0
8ubi-model-81_A_ZY,-41.2848,0
8ubi-model-82_A_ZY,-19.062,0
8ubi-model-83_A_ZY,-49.6042,0
8ubi-model-84_A_ZY,-32.2781,0
8ubi-model-85_A_ZY,-55.1486,0
8ubi-model-86_A_ZY,-30.527,0
8ubi-model-87_A_ZY,-36.7409,0
8ubi-model-88_A_ZY,-38.4836,0
8ubi-model-89_A_ZY,-19.6464,0
8ubi-model-8_A_ZY,-70.2476,0
8ubi-model-90_A_ZY,-23.4221,0
8ubi-model-91_A_ZY,-41.7591,0
8ubi-model-92_A_ZY,-49.3406,0
8ubi-model-93_A_ZY,-46.4726,0
8ubi-model-94_A_ZY,-31.4781,0
8ubi-model-95_A_ZY,-53.6759,0
8ubi-model-96_A_ZY,-41.5866,0
8ubi-model-97_A_ZY,-34.8787,0
8ubi-model-98_A_ZY,-17.8978,0
8ubi-model-99_A_ZY,-39.0624,0
8ubi-model-9_A_ZY,-33.4426,0
8ubj-model-100_A_ZY,-42.7124,0
8ubj-model-10_A_ZY,-44.9413,0
8ubj-model-11_A_ZY,-41.6294,0
8ubj-model-12_A_ZY,-55.9862,0
8ubj-model-13_A_ZY,-81.185,0
8ubj-model-14_A_ZY,-32.6085,0
8ubj-model-15_A_ZY,-43.6565,0
8ubj-model-16_A_ZY,-66.6118,0
8ubj-model-17_A_ZY,-69.2777,0
8ubj-model-18_A_ZY,-33.5461,0
8ubj-model-19_A_ZY,-119.1568,1
8ubj-model-1_A_ZY,-40.038,0
8ubj-model-20_A_ZY,-51.4333,0
8ubj-model-21_A_ZY,-53.6778,0
8ubj-model-22_A_ZY,-43.6717,0
8ubj-model-23_A_ZY,-55.9299,0
8ubj-model-24_A_ZY,-51.9202,0
8ubj-model-25_A_ZY,-85.9465,0
8ubj-model-26_A_ZY,-38.4985,0
8ubj-model-27_A_ZY,-26.4206,0
8ubj-model-28_A_ZY,-26.9381,0
8ubj-model-29_A_ZY,-44.5698,0
8ubj-model-2_A_ZY,-57.4045,0
8ubj-model-30_A_ZY,-53.1826,0
8ubj-model-31_A_ZY,-25.7399,0
8ubj-model-32_A_ZY,-31.8591,0
8ubj-model-33_A_ZY,-17.8978,0
8ubj-model-34_A_ZY,-50.9097,0
8ubj-model-35_A_ZY,-49.7006,0
8ubj-model-36_A_ZY,-37.4048,0
8ubj-model-37_A_ZY,-71.7885,0
8ubj-model-38_A_ZY,-73.9288,0
8ubj-model-39_A_ZY,-48.8795,0
8ubj-model-3_A_ZY,-57.319,0
8ubj-model-40_A_ZY,-12.7335,0
8ubj-model-41_A_ZY,-46.6527,0
8ubj-model-42_A_ZY,-49.0981,0
8ubj-model-43_A_ZY,-56.8242,0
8ubj-model-44_A_ZY,-33.3123,0
8ubj-model-45_A_ZY,-39.2868,0
8ubj-model-46_A_ZY,-57.8025,0
8ubj-model-47_A_ZY,-11.1073,0
8ubj-model-48_A_ZY,-58.9816,0
8ubj-model-49_A_ZY,-34.5964,0
8ubj-model-4_A_ZY,-67.6045,0
8ubj-model-50_A_ZY,-67.21,0
8ubj-model-51_A_ZY,-39.4221,0
8ubj-model-52_A_ZY,-53.1994,0
8ubj-model-53_A_ZY,-30.5423,0
8ubj-model-54_A_ZY,-37.5096,0
8ubj-model-55_A_ZY,-52.7117,0
8ubj-model-56_A_ZY,-41.2758,0
8ubj-model-57_A_ZY,-55.2982,0
8ubj-model-58_A_ZY,-21.0478,0
8ubj-model-59_A_ZY,-27.6357,0
8ubj-model-5_A_ZY,-80.6006,0
8ubj-model-60_A_ZY,-19.4867,0
8ubj-model-61_A_ZY,-38.818,0
8ubj-model-62_A_ZY,-56.2054,0
8ubj-model-63_A_ZY,-49.6268,0
8ubj-model-64_A_ZY,-45.5849,0
8ubj-model-65_A_ZY,-45.8891,0
8ubj-model-66_A_ZY,-11.1096,0
8ubj-model-67_A_ZY,-64.7113,0
8ubj-model-68_A_ZY,-43.6529,0
8ubj-model-69_A_ZY,-48.3272,0
8ubj-model-6_A_ZY,-48.5934,0
8ubj-model-70_A_ZY,-18.026,0
8ubj-model-71_A_ZY,-26.8202,0
8ubj-model-72_A_ZY,-17.9657,0
8ubj-model-73_A_ZY,-43.3839,0
8ubj-model-74_A_ZY,-24.164,0
8ubj-model-75_A_ZY,-57.9655,0
8ubj-model-76_A_ZY,-36.9346,0
8ubj-model-77_A_ZY,-52.5866,0
8ubj-model-78_A_ZY,-36.7511,0
8ubj-model-79_A_ZY,-59.3029,0
8ubj-model-7_A_ZY,-77.1407,0
8ubj-model-80_A_ZY,-26.1025,0
8ubj-model-81_A_ZY,-20.1254,0
8ubj-model-82_A_ZY,21.0027,0
8ubj-model-83_A_ZY,-35.4178,0
8ubj-model-84_A_ZY,-27.6181,0
8ubj-model-85_A_ZY,-38.4431,0
8ubj-model-86_A_ZY,-33.3717,0
8ubj-model-87_A_ZY,-45.5128,0
8ubj-model-88_A_ZY,-30.7296,0
8ubj-model-89_A_ZY,-52.2227,0
8ubj-model-8_A_ZY,-66.7704,0
8ubj-model-90_A_ZY,-36.0093,0
8ubj-model-91_A_ZY,-57.8174,0
8ubj-model-92_A_ZY,-31.8157,0
8ubj-model-93_A_ZY,-34.5639,0
8ubj-model-94_A_ZY,-43.0867,0
8ubj-model-95_A_ZY,-45.6051,0
8ubj-model-96_A_ZY,-33.9723,0
8ubj-model-97_A_ZY,-43.9159,0
8ubj-model-98_A_ZY,-19.0182,0
8ubj-model-99_A_ZY,-42.7543,0
8ubj-model-9_A_ZY,-77.6042,0
8ubk,-131.491,1
8ubk-model-100_A_ZYX,-40.1169,0
8ubk-model-10_A_ZYX,-45.6832,0
8ubk-model-11_A_ZYX,-43.0566,0
8ubk-model-12_A_ZYX,-33.6947,0
8ubk-model-13_A_ZYX,-30.539,0
8ubk-model-14_A_ZYX,-59.3742,0
8ubk-model-15_A_ZYX,-51.05,0
8ubk-model-16_A_ZYX,-37.9152,0
8ubk-model-17_A_ZYX,-25.9753,0
8ubk-model-18_A_ZYX,-33.4015,0
8ubk-model-19_A_ZYX,-36.0707,0
8ubk-model-1_A_ZYX,-81.3425,0
8ubk-model-20_A_ZYX,-33.2168,0
8ubk-model-21_A_ZYX,-39.5817,0
8ubk-model-22_A_ZYX,-56.4381,0
8ubk-model-23_A_ZYX,-12.2969,0
8ubk-model-24_A_ZYX,-41.5131,0
8ubk-model-25_A_ZYX,-59.0312,0
8ubk-model-26_A_ZYX,-55.0462,0
8ubk-model-27_A_ZYX,-44.2133,0
8ubk-model-28_A_ZYX,-40.5416,0
8ubk-model-29_A_ZYX,-92.3564,0
8ubk-model-2_A_ZYX,-68.6454,0
8ubk-model-30_A_ZYX,-36.4192,0
8ubk-model-31_A_ZYX,-23.5937,0
8ubk-model-32_A_ZYX,-33.2127,0
8ubk-model-33_A_ZYX,-56.2967,0
