PPI,score,label
7L0L-model-49_AB_ZY,-35.0541,0
7L0L-model-5_AB_ZY,-67.2279,1
7L2C-model-87_AB_Z,-88.8692,1
7L2C-model-88_AB_Z,-42.9601,0
7L2E-model-87_AB_Z,-66.3344,0
7L2E-model-8_AB_Z,-95.7076,1
7L2F-model-32_AB_Z,-40.395,0
7L2F-model-5_AB_Z,-81.0427,1
7L3N-model-1_AB_ZY,-97.7078,1
7L3N-model-85_AB_ZY,-47.2996,0
7L56-model-89_AB_Z,-36.3278,0
7L57-model-28_AB_Z,-55.0439,0
7L58-model-16_AB_Z,-54.7275,0
7L6V-model-30_A_Z,-73.946,1
7L6V-model-93_A_Z,-19.1061,0
7LAA-model-39_AB_Z,-51.664,0
7LAB-model-22_AB_Z,-50.8354,0
7LAB-model-41_AB_Z,-105.529,1
7LCN-model-22_AB_Z,-69.2189,0
7LD1-model-43_AB_Z,-35.2051,0
7LJR-model-50_AB_Z,-18.3182,0
7LQV-model-16_AB_Z,-115.541,0
7LQW-model-16_AB_Z,-44.8771,0
7LRS-model-24_AB_Z,-30.0921,0
7LRT-model-43_AB_Z,-44.063,0
7LS9-model-36_AB_Z,-69.8107,1
7LS9-model-63_AB_Z,-45.5121,0
7LSS-model-17_AB_Z,-72.3561,1
7LSS-model-6_AB_Z,-54.4473,0
7LXY-model-54_AB_Z,-66.8467,1
7LXY-model-7_AB_Z,-63.7985,0
7LXZ-model-44_AB_Z,-45.1716,0
7LY2-model-3_AB_Z,-46.336,0
7M1H-model-2_A_Z,-77.2563,1
7M1H-model-52_A_Z,-27.5702,0
7M6E-model-11_AB_Z,-90.7449,1
7M6E-model-29_AB_Z,-47.7113,0
7M6F-model-11_AB_Z,-53.03,0
7M6G-model-49_AB_Z,-69.1782,1
7M6G-model-66_AB_Z,-65.3109,0
7M6H-model-3_AB_ZY,-81.2668,1
7M6H-model-5_AB_ZY,-31.3356,0
7M6I-model-13_AB_ZY,-72.3516,0
7M6I-model-3_AB_ZY,-83.5865,1
7M8J-model-13_AB_Z,-46.209,0
7M8J-model-9_AB_Z,-83.3844,1
7MDW-model-62_A_Z,-27.242,0
7MJH-model-42_A_Z,-47.148,0
7MJH-model-9_A_Z,-88.0544,1
7MJI-model-1_A_Z,-86.9505,1
7MJI-model-51_A_Z,-56.1677,0
7MJJ-model-76_AB_Z,-54.8006,0
7MJK-model-3_AB_Z,-83.3611,1
7MJK-model-44_AB_Z,-40.6029,0
7MKL-model-41_AB_Z,-48.0758,0
7MLU-model-57_AB_Z,-49.9349,0
7MLV-model-55_AB_Z,-18.9341,0
7MLY-model-46_AB_ZY,-66.4133,0
7MM0-model-25_AB_Z,-60.0837,0
7MW2-model-22_AB_Z,-29.6137,0
7MW3-model-17_AB_Z,-47.9358,0
7MW5-model-29_AB_Z,-106.437,1
7MW5-model-46_AB_Z,-84.5696,0
7MW6-model-17_AB_Z,-39.8963,0
7MXP-model-1_AB_Z,-129.105,1
7MXP-model-87_AB_Z,-61.5288,0
7MY3-model-1_A_Z,-71.0889,1
7MY3-model-95_A_Z,-20.7893,0
7N0G-model-64_A_Z,-77.9929,1
7N0G-model-86_A_Z,-60.5543,0
7N0H-model-19_A_Z,-75.3831,0
7N0H-model-1_A_Z,-114.082,1
7N5H-model-57_AB_Z,-78.0612,1
7N5H-model-94_AB_Z,-82.5266,0
7N8H-model-82_AB_Z,-49.4667,0
7N9A-model-1_A_Z,-76.1146,1
7N9A-model-99_A_Z,-27.5868,0
7N9B-model-34_A_Z,-33.3761,0
7N9C-model-37_A_Z,-68.5971,0
7N9E-model-7_A_ZY,-74.5882,0
7ND3-model-59_AB_Z,-46.6046,0
7ND3-model-85_AB_Z,-61.8344,1
7ND4-model-44_AB_Z,-49.5538,0
7ND5-model-20_AB_Z,-51.5289,0
7ND6-model-2_AB_Z,-96.6596,1
7ND6-model-33_AB_Z,-50.5351,0
7ND8-model-15_AB_Z,-43.5593,0
7ND9-model-32_AB_Z,-58.4198,0
7NDA-model-49_AB_ZY,-61.6533,0
7NDC-model-28_AB_Z,-61.7849,0
7NDD-model-31_AB_Z,-51.7854,0
7NLL-model-7_A_Z,-80.4072,1
7NLL-model-95_A_Z,-49.7146,0
7OAN-model-39_A_Z,-76.2794,0
7P77-model-11_A_Z,-65.5835,1
7P77-model-23_A_Z,-13.0825,0
7P78-model-51_A_Z,-54.5832,0
7P79-model-67_A_Z,-58.975,1
7P79-model-71_A_Z,-46.1721,0
7P7A-model-8_A_Z,-63.4811,0
7PHP-model-62_A_Z,-15.8371,0
7PHP-model-9_A_Z,-72.9241,1
7PNQ-model-3_AB_Z,-43.3589,0
7PO5-model-47_AB_Z,-46.7074,0
7Q9G-model-12_AB_Z,-45.7947,0
7Q9G-model-9_AB_Z,-80.8824,1
7Q9I-model-1_AB_Z,-97.6307,1
7Q9I-model-20_AB_Z,-36.5059,0
7Q9J-model-9_AB_Z,-58.9745,0
7Q9M-model-6_AB_Z,-101.124,1
7Q9M-model-96_AB_Z,-58.7348,0
7QN7-model-7_A_Z,-57.6361,0
7QN8-model-64_A_Z,-49.559,0
7QN9-model-81_A_Z,-54.6489,0
7QND-model-45_A_Z,-45.6334,0
7R40-model-16_AB_Z,-72.4026,0
7R4I-model-43_A_Z,-51.6665,0
7R4Q-model-25_A_Z,-53.334,0
7R4R-model-36_A_Z,-61.9943,0
7R8M-model-17_AB_Z,-68.6389,0
7R8N-model-15_AB_Z,-56.4968,1
7R8N-model-33_AB_Z,-64.276,0
7R8O-model-22_AB_Z,-80.3074,1
7R8O-model-80_AB_Z,-34.7549,0
7R98-model-45_A_Z,-14.9563,0
7R98-model-4_A_Z,-75.3508,1
7RA8-model-28_AB_Z,-90.6852,0
7RKV-model-1_AB_Z,-104.3,1
7RKV-model-69_AB_Z,-33.5005,0
7RQ6-model-54_AB_Z,-38.5282,0
7RQ6-model-71_AB_Z,-83.8868,1
7RU3-model-21_AB_Z,-58.1647,0
7RW2-model-3_AB_Z,-99.4617,1
7RW2-model-54_AB_Z,-51.8012,0
7S0D-model-18_AB_Z,-65.3386,0
7S0D-model-25_AB_Z,-57.7538,1
7S2R-model-1_A_Z,-78.5228,1
7S2R-model-58_A_Z,-41.1215,0
7S6J-model-27_AB_Z,-72.7663,0
7S6K-model-21_AB_Z,-34.0911,0
7S6L-model-37_AB_Z,-38.9475,0
7SC1-model-37_AB_Z,-69.4702,1
7SC1-model-99_AB_Z,-50.2327,0
7SCN-model-3_AB_ZY,-112.315,1
7SCN-model-99_AB_ZY,-19.6805,0
7SCO-model-1_AB_ZY,-86.6602,1
7SCO-model-29_AB_ZY,-55.5729,0
7SG4-model-1_AB_Z,-132.301,1
7SG4-model-79_AB_Z,-51.9387,0
7SJ0-model-3_AB_Z,-114.8,1
7SJ0-model-76_AB_Z,-79.1241,0
7SN3-model-30_A_Z,-33.0438,0
7SO5-model-36_AB_Z,-23.8666,0
7SO9-model-2_AB_Z,-64.8751,1
7SO9-model-50_AB_Z,-66.3356,0
7SOB-model-16_AB_Z,-47.2154,0
7SOB-model-3_AB_Z,-52.7729,1
7SOE-model-4_AB_Z,-57.0232,0
7SQP-model-18_A_Z,-35.2957,0
7SQP-model-3_A_Z,-100.055,1
7SRS-model-13_AB_Z,-42.0752,0
7SRS-model-1_AB_Z,-91.9145,1
7SSH-model-80_A_Z,-43.0087,1
7SSH-model-94_A_Z,-44.1379,0
7SWD-model-54_AB_ZY,-25.0194,0
7SWD-model-82_AB_ZY,-72.2616,1
7SWW-model-53_AB_Z,-41.2673,0
7SWW-model-7_AB_Z,-83.2436,1
7SWX-model-28_AB_Z,-64.9469,0
7T01-model-51_AB_Z,-65.5359,1
7T01-model-64_AB_Z,-44.7523,0
7T0Z-model-93_AB_ZY,-86.3538,0
7T5F-model-23_A_Z,-50.9192,0
7T5F-model-2_A_Z,-59.1386,1
7TAS-model-1_AB_Z,-88.5459,1
7TAS-model-28_AB_Z,-26.596,0
7TAT-model-1_AB_Z,-84.5508,0
7TB8-model-49_AB_Z,-57.2776,0
7TCC-model-8_AB_Z,-66.1212,0
7TE6-model-39_AB_ZY,-25.6423,0
7TE6-model-67_AB_ZY,-48.5595,1
7TE9-model-23_AB_Z,-32.2845,0
7TEB-model-3_AB_Z,-71.6196,0
7TEE-model-10_AB_Z,-54.759,0
7TEQ-model-26_AB_ZY,-66.3813,0
7TER-model-4_AB_ZY,-32.5282,0
7TES-model-49_AB_ZY,-44.333,0
7TET-model-82_AB_ZY,-13.8084,0
7THE-model-2_AB_Z,-84.2019,1
7THE-model-39_AB_Z,-40.4899,0
7THT-model-42_AB_Z,-47.0409,0
7TM0-model-14_AB_Z,-78.4668,0
7TM0-model-71_AB_Z,-42.5516,1
7TPR-model-25_A_Z,-74.3669,1
7TPR-model-91_A_Z,-86.5441,0
7U0P-model-18_AB_Z,-45.3315,0
7U0Q-model-24_AB_Z,-38.2352,0
7U0X-model-16_AB_Z,-54.6398,0
7U8J-model-5_AB_ZY,-60.857,1
7U8J-model-81_AB_ZY,-5.50077,0
7U8L-model-1_AB_ZY,-53.4147,1
7U8L-model-75_AB_ZY,-62.8358,0
7UAP-model-1_AB_Z,-73.5196,1
7UAP-model-45_AB_Z,-46.8694,0
7UBX-model-15_A_Z,-46.1294,0
7UBX-model-1_A_Z,-104.441,1
7UKL-model-7_AB_Z,-74.3337,0
7UKM-model-4_AB_Z,-80.161,0
7UOW-model-31_AB_Z,-43.7848,0
7UPL-model-45_AB_Z,-34.0293,0
7UZ4-model-17_AB_Z,-68.2206,0
7UZ5-model-18_AB_Z,-57.2379,0
