PPI,score,label
5MZV-model-80_A_Z,-9.9,0
5OJM-model-62_A_Z,-10.82,0
5W9H-model-2_AB_Z,-11.58,1
5W9H-model-80_AB_Z,-10.84,0
5W9I-model-1_AB_Z,-11.63,1
5W9I-model-69_AB_Z,-10.29,0
5W9J-model-18_AB_Z,-10.57,0
5W9K-model-4_AB_Z,-11.36,1
5W9K-model-66_AB_Z,-10.78,0
5W9L-model-2_AB_Z,-11.25,1
5W9L-model-90_AB_Z,-10.36,0
5W9M-model-2_AB_Z,-11.05,1
5W9M-model-41_AB_Z,-9.99,0
5W9P-model-1_AB_Z,-11.37,1
5W9P-model-72_AB_Z,-10.42,0
5WKO-model-54_AB_ZY,-9.59,0
5WKO-model-6_AB_ZY,-10.96,1
5XWD-model-19_AB_Z,-9.59,0
5XWD-model-3_AB_Z,-10.86,1
5Y2L-model-5_AB_ZY,-10.75,1
5Y2L-model-90_AB_ZY,-9.6,0
5Y2M-model-79_AB_ZY,-10.91,1
5Y2M-model-9_AB_ZY,-9.53,0
5Y7Z-model-1_A_Z,-10.55,1
5Y7Z-model-34_A_Z,-10.21,0
5Y80-model-1_A_Z,-10.23,1
5Y80-model-66_A_Z,-10.85,0
5ojm_K_A,-10.19,1
5w9j_BC_A,-11.31,1
6A96-model-13_A_Z,-10.98,0
6APB-model-33_AB_ZY,-10.75,0
6B3M-model-60_AB_ZY,-10.53,0
6D6U-model-53_AB_Z,-10.55,0
6D6U-model-6_AB_Z,-10.89,1
6DBF-model-10_A_Z,-10.69,1
6DBF-model-56_A_Z,-10.63,0
6DBG-model-48_A_Z,-9.98,0
6DBG-model-7_A_Z,-10.98,1
6EY0-model-14_A_Z,-11.26,1
6EY0-model-51_A_Z,-10.1,0
6FE4-model-1_A_Z,-11.27,1
6FE4-model-49_A_Z,-10.0,0
6FYT-model-32_A_ZY,-10.38,0
6FYT-model-3_A_ZY,-11.35,1
6FYU-model-1_A_ZY,-11.19,1
6FYU-model-82_A_ZY,-11.14,0
6GG0-model-90_AB_ZY,-10.37,0
6GWN-model-1_A_Z,-11.08,1
6GWN-model-82_A_Z,-10.11,0
6GWP-model-39_A_Z,-10.51,0
6GWP-model-4_A_Z,-11.04,1
6H15-model-2_A_Z,-10.93,1
6H15-model-56_A_Z,-10.06,0
6H16-model-39_A_Z,-11.27,1
6H16-model-80_A_Z,-9.61,0
6HJP-model-79_AB_ZY,-9.61,0
6HJQ-model-53_AB_ZY,-10.16,0
6HJX-model-20_A_Z,-10.78,0
6HJX-model-30_A_Z,-10.14,1
6HJY-model-11_A_Z,-10.23,1
6HJY-model-60_A_Z,-10.85,0
6NB3-model-78_AB_Z,-9.84,0
6NB4-model-29_AB_Z,-9.4,0
6NB7-model-43_AB_Z,-9.78,0
6NI2-model-57_AB_Z,-11.05,1
6NI2-model-82_AB_Z,-10.6,0
6NZ7-model-50_AB_ZY,-9.51,0
6OQ6-model-36_A_Z,-10.02,0
6OQ6-model-96_A_Z,-10.57,1
6OQ7-model-11_A_Z,-10.7,1
6OQ7-model-34_A_Z,-11.01,0
6OQ8-model-53_A_Z,-10.6,0
6OQ8-model-61_A_Z,-10.53,1
6PWC-model-45_AB_ZY,-10.36,0
6PZ8-model-35_AB_Z,-10.42,0
6PZF-model-30_AB_Z,-10.72,0
6SC5-model-22_A_Z,-10.38,0
6SC5-model-25_A_Z,-10.2,1
6SC6-model-2_A_Z,-10.21,1
6SC6-model-30_A_Z,-10.61,0
6SC8-model-30_A_Z,-10.3,1
6SC8-model-36_A_Z,-10.19,0
6SC9-model-63_A_Z,-10.1,0
6SC9-model-78_A_Z,-10.28,1
6SGE-model-21_A_Z,-9.47,0
6SGE-model-26_A_Z,-11.41,1
6SSI-model-92_A_Z,-11.16,0
6U02-model-30_AB_Z,-10.51,0
6U12-model-12_A_Z,-10.89,1
6U12-model-40_A_Z,-10.86,0
6U1N-model-7_AB_ZY,-10.13,0
6U1N-model-81_AB_ZY,-10.85,1
6UI1-model-1_A_Z,-10.79,1
6UI1-model-64_A_Z,-10.48,0
6UL6-model-1_A_Z,-11.59,1
6UL6-model-21_A_Z,-9.97,0
6WEX-model-10_AB_ZY,-10.71,1
6WEX-model-21_AB_ZY,-10.01,0
6WEZ-model-55_AB_ZY,-10.18,0
6WF0-model-12_AB_ZY,-9.84,0
6WIZ-model-50_AB_ZY,-9.72,0
6WIZ-model-9_AB_ZY,-10.97,1
6WJ1-model-40_AB_ZY,-11.04,1
6WJ1-model-67_AB_ZY,-10.63,0
6WPS-model-41_AB_Z,-10.67,0
6WPT-model-10_AB_Z,-10.0,0
6WXL-model-13_AB_ZY,-10.4,0
6WXL-model-1_AB_ZY,-11.51,1
6WZT-model-73_AB_Z,-10.72,0
6X07-model-90_A_Z,-10.84,0
6X08-model-40_A_Z,-11.48,0
6X3S-model-1_AB_Z,-10.99,1
6X3S-model-85_AB_Z,-10.79,0
6X3U-model-1_AB_Z,-11.17,0
6X3U-model-8_AB_Z,-10.96,1
6X3V-model-24_AB_Z,-11.05,1
6X3V-model-56_AB_Z,-10.04,0
6X3X-model-1_AB_Z,-11.11,1
6X3X-model-32_AB_Z,-9.66,0
6X40-model-23_AB_Z,-11.31,0
6X40-model-7_AB_Z,-11.03,1
6XEY-model-29_AB_Z,-10.17,0
6XGC-model-60_AB_ZY,-9.79,0
6YZ5-model-42_A_Z,-10.24,0
6YZ5-model-44_A_Z,-10.52,1
6YZ7-model-51_A_Z,-10.32,1
6YZ7-model-93_A_Z,-9.9,0
6Z2M-model-91_A_Z,-9.82,0
6Z2M-model-98_A_Z,-10.7,1
6ZCZ-model-18_A_Z,-10.69,1
6ZCZ-model-5_A_Z,-10.14,0
6ZDH-model-85_AB_Z,-9.51,0
6ZE1-model-1_A_Z,-10.88,1
6ZE1-model-31_A_Z,-9.9,0
6ZG3-model-28_A_ZY,-10.03,0
6ZG3-model-76_A_ZY,-10.87,1
6ZHD-model-20_A_Z,-10.3,0
6ZXN-model-40_A_Z,-10.41,0
6a96_K_D,-10.24,1
6apb_HL_CA,-10.69,1
6b3m_CD_BA,-11.07,1
6gg0_HL_43,-10.71,1
6hjp_GH_BA,-9.99,1
6hjq_IJ_DC,-9.79,1
6nb3_DE_A,-10.71,1
6nb4_HL_A,-10.93,1
6nb7_DE_B,-11.23,1
6nz7_GI_FE,-10.7,1
6pwc_HL_AR,-10.03,1
6pz8_CG_J,-9.94,1
6pzf_FE_B,-11.55,1
6ssi_F_A,-10.75,1
6u02_DC_B,-10.26,1
6wez_HL_BA,-9.86,1
6wf0_HL_BA,-10.0,1
6wps_CD_B,-10.53,1
6wpt_DE_A,-10.47,1
6wzt_ED_B,-10.64,1
6x07_B_A,-10.7,1
6x08_K_B,-10.95,1
6xey_FG_B,-11.3,1
6xgc_HL_DC,-10.32,1
6zdh_DF_B,-10.72,1
6zhd_D_A,-11.5,1
6zxn_D_A,-11.28,1
7A25-model-31_A_Z,-10.45,0
7A25-model-41_A_Z,-11.55,1
7A29-model-17_A_Z,-10.72,0
7A5V-model-70_A_Z,-10.14,0
7AEJ-model-4_A_Z,-10.7,1
7AEJ-model-67_A_Z,-10.81,0
7AKD-model-73_AB_Z,-10.72,0
7AKD-model-93_AB_Z,-10.62,1
7APJ-model-1_A_Z,-10.53,1
7APJ-model-25_A_Z,-10.37,0
7AQG-model-28_A_Z,-10.25,0
7AQG-model-2_A_Z,-10.98,1
7B0B-model-67_AB_Z,-9.8,0
7B14-model-2_A_Z,-10.49,1
7B14-model-5_A_Z,-10.29,0
7B18-model-16_A_Z,-10.65,0
7B18-model-5_A_Z,-11.32,1
7BEL-model-3_AB_Z,-10.34,0
7BEL-model-6_AB_Z,-11.06,1
7BYR-model-33_AB_Z,-9.45,0
7C2L-model-2_AB_Z,-11.23,1
7C2L-model-85_AB_Z,-9.65,0
7CAC-model-2_AB_ZY,-10.31,1
7CAC-model-92_AB_ZY,-9.51,0
7CAH-model-26_AB_Z,-11.23,1
7CAH-model-29_AB_Z,-10.33,0
7CAI-model-31_AB_Z,-9.76,0
7CAK-model-11_AB_Z,-10.16,0
7CAK-model-20_AB_Z,-10.47,1
7CHH-model-25_AB_Z,-10.57,0
7CWL-model-34_AB_Z,-11.19,1
7CWL-model-36_AB_Z,-10.15,0
7CWM-model-33_AB_Z,-11.38,1
7CWM-model-69_AB_Z,-9.71,0
7CWN-model-28_AB_Z,-9.71,0
7CWO-model-20_AB_Z,-11.23,1
7CWO-model-77_AB_Z,-10.2,0
7CWS-model-37_AB_Z,-9.89,0
7CWS-model-4_AB_Z,-10.78,1
7CWT-model-21_AB_Z,-9.93,0
7CYH-model-48_AB_Z,-10.58,0
7CZP-model-96_AB_Z,-10.11,0
7CZQ-model-21_AB_Z,-9.32,0
7CZR-model-31_AB_Z,-9.46,0
7CZS-model-47_AB_Z,-9.42,0
7CZT-model-1_AB_Z,-10.89,1
7CZT-model-84_AB_Z,-10.33,0
7CZU-model-20_AB_Z,-9.46,0
7CZV-model-8_AB_Z,-9.59,0
7CZW-model-2_AB_Z,-9.22,0
7CZY-model-33_AB_Z,-10.66,0
7D03-model-18_AB_Z,-9.66,0
7D0B-model-55_AB_Z,-9.97,0
7D0D-model-36_AB_Z,-9.69,0
7D2Z-model-1_A_Z,-10.76,1
7D2Z-model-36_A_Z,-10.08,0
7DD8-model-7_AB_ZY,-10.9,0
7DK4-model-1_AB_Z,-11.06,1
7DK4-model-84_AB_Z,-9.49,0
7DK6-model-1_AB_Z,-11.7,1
7DK6-model-34_AB_Z,-9.33,0
7DK7-model-1_AB_Z,-11.18,1
7DK7-model-38_AB_Z,-9.46,0
7DZX-model-12_AB_Z,-9.77,0
7DZY-model-12_AB_Z,-10.26,0
7E3C-model-12_AB_Z,-9.99,0
7E3C-model-1_AB_Z,-10.92,1
7E3K-model-50_AB_Z,-9.17,0
7E3L-model-25_AB_Z,-9.99,0
7E5R-model-46_AB_Z,-9.58,0
7E7X-model-20_AB_Z,-9.97,0
7E7X-model-4_AB_Z,-11.85,1
7E8C-model-5_AB_Z,-11.29,1
7E8C-model-82_AB_Z,-10.64,0
7E9N-model-26_AB_Z,-10.14,0
7E9O-model-40_AB_Z,-10.36,0
7E9Q-model-40_AB_Z,-10.9,1
7E9Q-model-78_AB_Z,-9.33,0
7EH5-model-36_AB_Z,-9.98,0
7ENF-model-38_AB_Z,-10.64,0
7EPX-model-34_AB_Z,-10.6,0
7EW5-model-2_AB_Z,-9.65,0
7EZV-model-1_AB_Z,-11.19,1
7EZV-model-71_AB_Z,-10.72,0
7F63-model-19_AB_Z,-10.3,0
7FAE-model-15_AB_Z,-9.92,0
7FAF-model-37_AB_Z,-10.33,0
7FG2-model-41_A_Z,-10.7,0
7FJN-model-19_AB_Z,-10.36,0
7FJO-model-43_AB_Z,-10.56,0
7JV4-model-41_AB_Z,-9.47,0
7JV6-model-33_AB_Z,-10.5,0
7JVA-model-1_AB_Z,-11.04,1
7JVA-model-83_AB_Z,-9.9,0
7JVB-model-64_A_Z,-10.73,1
7JVB-model-7_A_Z,-10.23,0
7JVC-model-5_AB_Z,-9.96,0
7JW0-model-40_AB_Z,-9.37,0
7JWB-model-1_A_ZY,-11.76,1
7JWB-model-94_A_ZY,-9.86,0
7K43-model-16_AB_Z,-9.92,0
7K43-model-67_AB_Z,-11.21,1
7K4N-model-13_AB_Z,-9.68,0
7K8U-model-67_AB_ZY,-9.4,0
7K8W-model-90_AB_ZY,-10.15,0
7K8X-model-7_AB_ZY,-10.62,1
7K8X-model-93_AB_ZY,-9.48,0
7K8Z-model-30_AB_Z,-9.86,0
7K90-model-11_AB_Z,-10.02,0
7K90-model-39_AB_Z,-11.19,1
7K9H-model-62_AB_ZY,-10.1,0
7K9J-model-71_AB_Z,-10.13,0
7KKK-model-42_A_Z,-10.33,0
7KKL-model-17_A_Z,-10.7,0
7KM5-model-24_A_Z,-11.3,1
7KM5-model-38_A_Z,-10.2,0
7KMK-model-36_AB_Z,-10.31,0
7KML-model-41_AB_Z,-11.13,1
7KML-model-73_AB_Z,-9.43,0
7KQB-model-14_AB_Z,-11.57,1
7KQB-model-3_AB_Z,-9.43,0
7KQE-model-11_AB_Z,-9.52,0
7KR5-model-16_AB_ZY,-10.63,0
7KS9-model-23_AB_Z,-11.11,1
7KS9-model-42_AB_Z,-9.65,0
7KSG-model-12_A_Z,-10.97,1
7KSG-model-14_A_Z,-10.42,0
7KXJ-model-14_AB_Z,-10.94,1
7KXJ-model-16_AB_Z,-9.79,0
7KXK-model-33_AB_Z,-10.08,0
7L02-model-12_AB_Z,-9.74,0
7L09-model-32_AB_Z,-10.75,0
7L0L-model-49_AB_ZY,-10.36,0
7L0L-model-5_AB_ZY,-11.43,1
7L2C-model-87_AB_Z,-11.9,1
7L2C-model-88_AB_Z,-10.11,0
7L2E-model-87_AB_Z,-9.85,0
7L2E-model-8_AB_Z,-10.52,1
7L2F-model-32_AB_Z,-9.77,0
7L2F-model-5_AB_Z,-11.44,1
7L3N-model-1_AB_ZY,-10.82,1
7L3N-model-85_AB_ZY,-9.74,0
7L56-model-89_AB_Z,-9.36,0
7L57-model-28_AB_Z,-10.54,0
7L58-model-16_AB_Z,-9.72,0
7L6V-model-30_A_Z,-10.36,1
7L6V-model-93_A_Z,-9.99,0
7LAA-model-39_AB_Z,-10.13,0
7LAB-model-22_AB_Z,-9.71,0
7LAB-model-41_AB_Z,-10.3,1
7LCN-model-22_AB_Z,-9.59,0
7LD1-model-43_AB_Z,-9.56,0
7LJR-model-50_AB_Z,-9.36,0
7LQV-model-16_AB_Z,-9.98,0
7LQW-model-16_AB_Z,-10.09,0
7LRS-model-24_AB_Z,-9.96,0
7LRT-model-43_AB_Z,-9.45,0
7LS9-model-36_AB_Z,-11.32,1
7LS9-model-63_AB_Z,-9.97,0
7LSS-model-17_AB_Z,-11.23,1
7LSS-model-6_AB_Z,-9.91,0
7LXY-model-54_AB_Z,-11.44,1
7LXY-model-7_AB_Z,-9.75,0
7LXZ-model-44_AB_Z,-9.55,0
7LY2-model-3_AB_Z,-9.36,0
7M1H-model-2_A_Z,-10.18,1
7M1H-model-52_A_Z,-10.17,0
7M6E-model-11_AB_Z,-11.04,1
7M6E-model-29_AB_Z,-9.6,0
7M6F-model-11_AB_Z,-9.52,0
7M6G-model-49_AB_Z,-11.17,1
7M6G-model-66_AB_Z,-10.61,0
7M6H-model-3_AB_ZY,-9.7,1
7M6H-model-5_AB_ZY,-9.71,0
7M6I-model-13_AB_ZY,-10.38,0
7M6I-model-3_AB_ZY,-10.78,1
7M8J-model-13_AB_Z,-10.07,0
7M8J-model-9_AB_Z,-11.26,1
7MDW-model-62_A_Z,-10.38,0
7MJH-model-42_A_Z,-10.62,0
7MJH-model-9_A_Z,-11.15,1
7MJI-model-1_A_Z,-11.21,1
7MJI-model-51_A_Z,-10.04,0
7MJJ-model-76_AB_Z,-9.37,0
7MJK-model-3_AB_Z,-10.86,1
7MJK-model-44_AB_Z,-9.29,0
7MKL-model-41_AB_Z,-10.47,0
7MLU-model-57_AB_Z,-10.42,0
7MLV-model-55_AB_Z,-10.38,0
7MLY-model-46_AB_ZY,-9.93,0
7MM0-model-25_AB_Z,-10.34,0
7MW2-model-22_AB_Z,-10.77,0
7MW3-model-17_AB_Z,-10.06,0
7MW5-model-29_AB_Z,-11.53,1
7MW5-model-46_AB_Z,-10.31,0
7MW6-model-17_AB_Z,-10.08,0
7MXP-model-1_AB_Z,-11.7,1
7MXP-model-87_AB_Z,-10.13,0
7MY3-model-1_A_Z,-10.8,1
7MY3-model-95_A_Z,-10.3,0
7N0G-model-64_A_Z,-11.16,1
7N0G-model-86_A_Z,-10.55,0
7N0H-model-19_A_Z,-10.51,0
7N0H-model-1_A_Z,-11.23,1
7N5H-model-57_AB_Z,-10.77,1
7N5H-model-94_AB_Z,-10.45,0
7N8H-model-82_AB_Z,-9.92,0
7N9A-model-1_A_Z,-10.77,1
7N9A-model-99_A_Z,-10.5,0
7N9B-model-34_A_Z,-10.39,0
7N9C-model-37_A_Z,-10.5,0
7N9E-model-7_A_ZY,-9.71,0
7ND3-model-59_AB_Z,-10.02,0
7ND3-model-85_AB_Z,-11.29,1
7ND4-model-44_AB_Z,-9.64,0
7ND5-model-20_AB_Z,-9.23,0
7ND6-model-2_AB_Z,-11.1,1
7ND6-model-33_AB_Z,-10.0,0
7ND8-model-15_AB_Z,-10.52,0
7ND9-model-32_AB_Z,-10.46,0
7NDA-model-49_AB_ZY,-9.9,0
7NDC-model-28_AB_Z,-9.97,0
7NDD-model-31_AB_Z,-9.59,0
7NLL-model-7_A_Z,-9.71,1
7NLL-model-95_A_Z,-9.83,0
7OAN-model-39_A_Z,-10.3,0
7P77-model-11_A_Z,-11.0,1
7P77-model-23_A_Z,-10.42,0
7P78-model-51_A_Z,-10.59,0
7P79-model-67_A_Z,-10.81,1
7P79-model-71_A_Z,-10.54,0
7P7A-model-8_A_Z,-10.35,0
7PHP-model-62_A_Z,-10.9,0
7PHP-model-9_A_Z,-11.03,1
7PNQ-model-3_AB_Z,-10.95,0
7PO5-model-47_AB_Z,-10.34,0
7Q9G-model-12_AB_Z,-9.27,0
7Q9G-model-9_AB_Z,-11.13,1
7Q9I-model-1_AB_Z,-12.18,1
7Q9I-model-20_AB_Z,-9.65,0
7Q9J-model-9_AB_Z,-9.53,0
7Q9M-model-6_AB_Z,-10.72,1
7Q9M-model-96_AB_Z,-9.97,0
7QN7-model-7_A_Z,-10.69,0
7QN8-model-64_A_Z,-10.09,0
7QN9-model-81_A_Z,-10.15,0
7QND-model-45_A_Z,-9.86,0
7R40-model-16_AB_Z,-10.34,0
7R4I-model-43_A_Z,-10.07,0
7R4Q-model-25_A_Z,-10.37,0
7R4R-model-36_A_Z,-10.7,0
7R8M-model-17_AB_Z,-10.42,0
7R8N-model-15_AB_Z,-11.02,1
7R8N-model-33_AB_Z,-10.83,0
7R8O-model-22_AB_Z,-11.08,1
7R8O-model-80_AB_Z,-10.17,0
7R98-model-45_A_Z,-10.32,0
7R98-model-4_A_Z,-10.57,1
7RA8-model-28_AB_Z,-9.59,0
7RKV-model-1_AB_Z,-10.69,1
7RKV-model-69_AB_Z,-9.36,0
7RQ6-model-54_AB_Z,-10.82,0
7RQ6-model-71_AB_Z,-10.86,1
7RU3-model-21_AB_Z,-10.48,0
7RW2-model-3_AB_Z,-10.96,1
7RW2-model-54_AB_Z,-10.18,0
7S0D-model-18_AB_Z,-9.61,0
7S0D-model-25_AB_Z,-11.01,1
7S2R-model-1_A_Z,-11.16,1
7S2R-model-58_A_Z,-9.95,0
7S6J-model-27_AB_Z,-10.19,0
7S6K-model-21_AB_Z,-10.06,0
7S6L-model-37_AB_Z,-9.6,0
7SC1-model-37_AB_Z,-10.87,1
7SC1-model-99_AB_Z,-9.95,0
7SCN-model-3_AB_ZY,-11.5,1
7SCN-model-99_AB_ZY,-10.59,0
7SCO-model-1_AB_ZY,-10.5,1
7SCO-model-29_AB_ZY,-10.15,0
7SG4-model-1_AB_Z,-10.91,1
7SG4-model-79_AB_Z,-10.5,0
7SJ0-model-3_AB_Z,-11.52,1
7SJ0-model-76_AB_Z,-11.09,0
7SN3-model-30_A_Z,-10.17,0
7SO5-model-36_AB_Z,-9.74,0
7SO9-model-2_AB_Z,-10.3,1
7SO9-model-50_AB_Z,-11.2,0
7SOB-model-16_AB_Z,-9.8,0
7SOB-model-3_AB_Z,-10.03,1
7SOE-model-4_AB_Z,-9.76,0
7SQP-model-18_A_Z,-10.24,0
7SQP-model-3_A_Z,-10.69,1
7SRS-model-13_AB_Z,-10.19,0
7SRS-model-1_AB_Z,-10.85,1
7SSH-model-80_A_Z,-10.97,1
7SSH-model-94_A_Z,-10.57,0
7SWD-model-54_AB_ZY,-9.44,0
7SWD-model-82_AB_ZY,-10.91,1
7SWW-model-53_AB_Z,-10.24,0
7SWW-model-7_AB_Z,-10.68,1
7SWX-model-28_AB_Z,-10.25,0
7T01-model-51_AB_Z,-11.34,1
7T01-model-64_AB_Z,-11.09,0
7T0Z-model-93_AB_ZY,-10.24,0
7T5F-model-23_A_Z,-10.46,0
7T5F-model-2_A_Z,-10.45,1
7TAS-model-1_AB_Z,-11.15,1
7TAS-model-28_AB_Z,-9.95,0
7TAT-model-1_AB_Z,-9.73,0
7TB8-model-49_AB_Z,-9.88,0
7TCC-model-8_AB_Z,-10.45,0
7TE6-model-39_AB_ZY,-9.47,0
7TE6-model-67_AB_ZY,-10.79,1
7TE9-model-23_AB_Z,-10.38,0
7TEB-model-3_AB_Z,-10.83,0
7TEE-model-10_AB_Z,-10.11,0
7TEQ-model-26_AB_ZY,-9.54,0
7TER-model-4_AB_ZY,-9.43,0
7TES-model-49_AB_ZY,-9.45,0
7TET-model-82_AB_ZY,-9.7,0
7THE-model-2_AB_Z,-11.64,1
7THE-model-39_AB_Z,-10.27,0
7THT-model-42_AB_Z,-10.23,0
7TM0-model-14_AB_Z,-9.88,0
7TM0-model-71_AB_Z,-10.48,1
7TPR-model-25_A_Z,-11.35,1
7TPR-model-91_A_Z,-10.68,0
7U0P-model-18_AB_Z,-10.14,0
7U0Q-model-24_AB_Z,-9.73,0
7U0X-model-16_AB_Z,-9.72,0
7U8J-model-5_AB_ZY,-10.82,1
7U8J-model-81_AB_ZY,-9.8,0
7U8L-model-1_AB_ZY,-10.09,1
7U8L-model-75_AB_ZY,-10.73,0
7UAP-model-1_AB_Z,-11.14,1
7UAP-model-45_AB_Z,-10.79,0
7UBX-model-15_A_Z,-10.39,0
7UBX-model-1_A_Z,-10.94,1
7UKL-model-7_AB_Z,-9.31,0
7UKM-model-4_AB_Z,-9.76,0
7UOW-model-31_AB_Z,-9.57,0
7UPL-model-45_AB_Z,-9.17,0
7UZ4-model-17_AB_Z,-10.5,0
7UZ5-model-18_AB_Z,-10.21,0
7UZ6-model-9_AB_Z,-9.8,0
7UZ7-model-13_AB_Z,-11.05,1
7UZ7-model-36_AB_Z,-9.87,0
7UZA-model-22_AB_ZY,-9.4,0
7UZA-model-2_AB_ZY,-10.55,1
7V23-model-1_AB_Z,-11.12,1
7V23-model-8_AB_Z,-9.32,0
7V24-model-1_AB_Z,-10.85,1
7V24-model-60_AB_Z,-10.2,0
7V26-model-31_AB_Z,-9.77,0
7V2A-model-50_AB_Z,-10.21,0
7V2A-model-7_AB_Z,-11.13,1
7V5J-model-26_AB_Z,-10.01,0
7V5K-model-19_AB_Z,-9.5,0
7V6N-model-3_AB_Z,-9.58,0
7VNC-model-82_A_Z,-10.42,0
7VND-model-19_A_Z,-10.18,0
7VNE-model-37_A_Z,-10.45,0
7VQ0-model-66_A_Z,-10.72,0
7W9E-model-33_AB_Z,-10.32,0
7WBH-model-33_AB_Z,-9.25,0
7WCH-model-7_AB_Z,-9.9,0
7WCP-model-70_AB_Z,-10.76,0
7WCP-model-85_AB_Z,-11.39,1
