PPI,score,label
4GRW-model-30_A_Z,-9.089348793029783,0
4HEM-model-47_A_Z,-7.928731918334961,0
4HLZ-model-77_AB_ZY,-15.280359268188477,0
4HLZ-model-7_AB_ZY,-9.110723495483398,1
4IOS-model-54_A_Z,-6.2974066734313965,0
4IOS-model-58_A_Z,-7.220881938934326,1
4KFZ-model-1_A_Z,-7.218779563903809,1
4KFZ-model-72_A_Z,-9.317752838134766,0
4KRL-model-5_A_Z,-7.957567691802978,1
4KRL-model-99_A_Z,-6.588145732879639,0
4KRM-model-57_A_Z,-7.392130374908447,1
4KRM-model-62_A_Z,-7.239168167114258,0
4KRO-model-22_A_Z,-5.766181468963623,0
4KRO-model-3_A_Z,-6.336181163787842,1
4KRP-model-10_A_Z,-9.718442916870115,0
4KRP-model-74_A_Z,-10.379598617553713,1
4M1G-model-10_AB_ZY,-8.76255989074707,0
4M1G-model-1_AB_ZY,-8.443953514099121,1
4M3K-model-67_A_Z,-6.247815608978272,0
4M3K-model-7_A_Z,-7.732789993286133,1
4NM8-model-28_AB_ZY,-10.773252487182615,0
4PY8-model-1_AB_ZY,-9.439037322998049,1
4PY8-model-81_AB_ZY,-9.924126625061035,0
4QEX-model-59_AB_Z,-8.333272933959961,0
4QNP-model-1_AB_ZY,-9.10655689239502,1
4QNP-model-92_AB_ZY,-11.664226531982422,0
4R8W-model-7_AB_ZY,-9.389544486999512,1
4R8W-model-86_AB_ZY,-10.02651596069336,0
4UV7-model-38_AB_Z,-9.31334114074707,0
4UV7-model-9_AB_Z,-6.106298923492432,1
4W6Y-model-33_A_Z,-7.751779079437256,1
4W6Y-model-80_A_Z,-8.546523094177246,0
4WEN-model-24_A_Z,-6.762152194976807,0
4WEN-model-2_A_Z,-7.075539588928223,1
4WEU-model-6_A_Z,-7.022983551025391,0
4XMM-model-34_AB_ZY,-9.253439903259276,0
4dag_HL_A,-10.02320671081543,1
4fqv_HL_BA,-9.770834922790527,1
4fqy_HL_BA,-9.738653182983398,1
4hem_F_C,-6.38276481628418,1
4nm8_HL_BA,-9.136831283569336,1
4qex_HL_A,-9.54477596282959,1
4weu_D_B,-7.11863374710083,1
4xmm_HL_DC,-8.991227149963379,1
5CUS-model-17_AB_Z,-4.6015496253967285,1
5CUS-model-59_AB_Z,-5.671147346496582,0
5E7F-model-37_A_Z,-7.518073081970215,0
5E7F-model-72_A_Z,-7.56317138671875,1
5FOJ-model-70_A_Z,-7.207088470458984,0
5FOJ-model-80_A_Z,-7.105588436126709,1
5GJS-model-31_AB_ZY,-8.394447326660156,1
5GJS-model-85_AB_ZY,-6.560556411743164,0
5GJT-model-40_AB_ZY,-10.153693199157717,0
5GJT-model-5_AB_ZY,-8.431215286254883,1
5JW3-model-39_AB_ZY,-10.711801528930664,0
5JW3-model-99_AB_ZY,-7.7372727394104,1
5LWF-model-71_A_Z,-7.722768783569336,1
5LWF-model-99_A_Z,-8.276185035705566,0
5MZV-model-31_A_Z,-8.055679321289062,1
5MZV-model-80_A_Z,-8.259113311767578,0
5OJM-model-62_A_Z,-7.437630176544189,0
5W9H-model-2_AB_Z,-7.35385274887085,1
5W9H-model-80_AB_Z,-9.78794002532959,0
5W9I-model-1_AB_Z,-6.634894371032715,1
5W9I-model-69_AB_Z,-12.029412269592283,0
5W9J-model-18_AB_Z,-8.787734985351562,0
5W9K-model-4_AB_Z,-7.334420680999756,1
5W9K-model-66_AB_Z,-10.321941375732422,0
5W9L-model-2_AB_Z,-6.819285869598389,1
5W9L-model-90_AB_Z,-9.642396926879885,0
5W9M-model-2_AB_Z,-7.256524562835693,1
5W9M-model-41_AB_Z,-10.16476821899414,0
5W9P-model-1_AB_Z,-6.812581062316895,1
5W9P-model-72_AB_Z,-11.769317626953123,0
5WKO-model-54_AB_ZY,-13.026952743530272,0
5WKO-model-6_AB_ZY,-11.867055892944336,1
5XWD-model-19_AB_Z,-9.774993896484377,0
5XWD-model-3_AB_Z,-9.311674118041992,1
5Y2L-model-5_AB_ZY,-9.399974822998049,1
5Y2L-model-90_AB_ZY,-9.99489688873291,0
5Y2M-model-79_AB_ZY,-9.296547889709473,1
5Y2M-model-9_AB_ZY,-10.043573379516602,0
5Y7Z-model-1_A_Z,-8.194808006286621,1
5Y7Z-model-34_A_Z,-9.136938095092772,0
5Y80-model-1_A_Z,-8.343988418579102,1
5Y80-model-66_A_Z,-9.780622482299805,0
5ojm_K_A,-8.153725624084473,1
5w9j_BC_A,-6.652406692504883,1
6A96-model-13_A_Z,-8.0536527633667,0
6APB-model-33_AB_ZY,-17.628902435302734,0
6B3M-model-60_AB_ZY,-13.642279624938965,0
6D6U-model-53_AB_Z,-8.975110054016113,0
6D6U-model-6_AB_Z,-8.950507164001465,1
6DBF-model-10_A_Z,-7.204041481018066,1
6DBF-model-56_A_Z,-6.823577404022217,0
6DBG-model-48_A_Z,-8.538666725158691,0
6DBG-model-7_A_Z,-7.705448150634766,1
6EY0-model-14_A_Z,-8.84538745880127,1
6EY0-model-51_A_Z,-7.878572463989258,0
6FE4-model-1_A_Z,-7.663348197937012,1
6FE4-model-49_A_Z,-7.774096965789795,0
6FYT-model-32_A_ZY,-8.51741886138916,0
6FYT-model-3_A_ZY,-9.920746803283691,1
6FYU-model-1_A_ZY,-7.695042610168457,1
6FYU-model-82_A_ZY,-9.803951263427734,0
6GG0-model-90_AB_ZY,-11.951089859008787,0
6GWN-model-1_A_Z,-7.794022083282471,1
6GWN-model-82_A_Z,-8.226177215576172,0
6GWP-model-39_A_Z,-8.462416648864746,0
6GWP-model-4_A_Z,-7.921677112579346,1
6H15-model-2_A_Z,-8.377852439880371,1
6H15-model-56_A_Z,-8.484004974365234,0
6H16-model-39_A_Z,-9.009937286376951,1
6H16-model-80_A_Z,-8.329748153686523,0
6HJP-model-79_AB_ZY,-9.233993530273438,0
6HJQ-model-53_AB_ZY,-11.77031135559082,0
6HJX-model-20_A_Z,-10.030243873596191,0
6HJX-model-30_A_Z,-9.177119255065918,1
6HJY-model-11_A_Z,-8.083608627319336,1
6HJY-model-60_A_Z,-6.804178714752197,0
6NB3-model-78_AB_Z,-4.860075950622559,0
6NB4-model-29_AB_Z,-14.366159439086914,0
6NB7-model-43_AB_Z,-11.305822372436523,0
6NI2-model-57_AB_Z,-8.768767356872559,1
6NI2-model-82_AB_Z,-7.497641563415527,0
6NZ7-model-50_AB_ZY,-12.12063980102539,0
6OQ6-model-36_A_Z,-8.7713623046875,0
6OQ6-model-96_A_Z,-9.10312557220459,1
6OQ7-model-11_A_Z,-10.707822799682615,1
6OQ7-model-34_A_Z,-9.236050605773926,0
6OQ8-model-53_A_Z,-7.915474891662598,0
6OQ8-model-61_A_Z,-7.762840747833252,1
6PWC-model-45_AB_ZY,-8.093545913696289,0
6PZ8-model-35_AB_Z,-9.422079086303713,0
6PZF-model-30_AB_Z,-9.10727310180664,0
6SC5-model-22_A_Z,-7.876701831817627,0
6SC5-model-25_A_Z,-10.921774864196776,1
6SC6-model-2_A_Z,-9.914119720458984,1
6SC6-model-30_A_Z,-11.4656982421875,0
6SC8-model-30_A_Z,-9.503900527954102,1
6SC8-model-36_A_Z,-11.900092124938965,0
6SC9-model-63_A_Z,-11.4297456741333,0
6SC9-model-78_A_Z,-10.135293006896973,1
6SGE-model-21_A_Z,-7.5630974769592285,0
6SGE-model-26_A_Z,-7.757376194000244,1
6SSI-model-92_A_Z,-11.974684715270996,0
6U02-model-30_AB_Z,-9.349496841430664,0
6U12-model-12_A_Z,-7.227936744689941,1
6U12-model-40_A_Z,-7.460128307342529,0
6U1N-model-7_AB_ZY,-9.46543025970459,0
6U1N-model-81_AB_ZY,-7.3929033279418945,1
6UI1-model-1_A_Z,-8.751157760620117,1
6UI1-model-64_A_Z,-9.415776252746582,0
6UL6-model-1_A_Z,-8.727319717407227,1
6UL6-model-21_A_Z,-9.4957857131958,0
6WEX-model-10_AB_ZY,-5.568369388580322,1
6WEX-model-21_AB_ZY,-8.19960880279541,0
6WEZ-model-55_AB_ZY,-9.614947319030762,0
6WF0-model-12_AB_ZY,-4.331239700317383,0
6WIZ-model-50_AB_ZY,-13.26737117767334,0
6WIZ-model-9_AB_ZY,-7.598162174224853,1
6WJ1-model-40_AB_ZY,-7.881148815155029,1
6WJ1-model-67_AB_ZY,-11.09652328491211,0
6WPS-model-41_AB_Z,-6.273038864135742,0
6WPT-model-10_AB_Z,-12.430554389953612,0
6WXL-model-13_AB_ZY,-8.245657920837402,0
6WXL-model-1_AB_ZY,-7.031635761260986,1
6WZT-model-73_AB_Z,-11.631665229797363,0
6X07-model-90_A_Z,-11.785733222961426,0
6X08-model-40_A_Z,-8.858960151672363,0
6X3S-model-1_AB_Z,-9.139381408691406,1
6X3S-model-85_AB_Z,-8.230356216430664,0
6X3U-model-1_AB_Z,-9.919243812561035,0
6X3U-model-8_AB_Z,-9.241143226623535,1
6X3V-model-24_AB_Z,-9.299306869506836,1
6X3V-model-56_AB_Z,-9.44204044342041,0
6X3X-model-1_AB_Z,-8.992236137390137,1
6X3X-model-32_AB_Z,-8.504828453063965,0
6X40-model-23_AB_Z,-8.233941078186035,0
6X40-model-7_AB_Z,-9.089924812316896,1
6XEY-model-29_AB_Z,-12.280102729797363,0
6XGC-model-60_AB_ZY,-4.949222564697266,0
6YZ5-model-42_A_Z,-8.066450119018555,0
6YZ5-model-44_A_Z,-9.371341705322266,1
6YZ7-model-51_A_Z,-9.166016578674316,1
6YZ7-model-93_A_Z,-8.521597862243652,0
6Z2M-model-91_A_Z,-8.292854309082031,0
6Z2M-model-98_A_Z,-9.303647994995115,1
6ZCZ-model-18_A_Z,-9.170519828796388,1
6ZCZ-model-5_A_Z,-8.144509315490723,0
6ZDH-model-85_AB_Z,-14.81920337677002,0
6ZE1-model-1_A_Z,-7.823336601257324,1
6ZE1-model-31_A_Z,-7.683753490447998,0
6ZG3-model-28_A_ZY,-9.353448867797852,0
6ZG3-model-76_A_ZY,-8.834099769592285,1
6ZHD-model-20_A_Z,-8.768882751464844,0
6ZXN-model-40_A_Z,-14.153093338012695,0
6a96_K_D,-8.349286079406738,1
6apb_HL_CA,-9.189166069030762,1
6b3m_CD_BA,-10.933656692504885,1
6gg0_HL_43,-7.195269584655762,1
6hjp_GH_BA,-7.994802951812744,1
6hjq_IJ_DC,-8.453768730163574,1
6nb3_DE_A,-1.0976642370224,1
6nb4_HL_A,-1.582510232925415,1
6nb7_DE_B,2.054486036300659,1
6nz7_GI_FE,-8.568863868713379,1
6pwc_HL_AR,-8.117383003234863,1
6pz8_CG_J,-11.799659729003906,1
6pzf_FE_B,-9.364686012268066,1
6ssi_F_A,-8.797636985778809,1
6u02_DC_B,-9.336512565612791,1
6wez_HL_BA,-6.791893005371094,1
6wf0_HL_BA,-6.931416034698486,1
6wps_CD_B,-5.8987345695495605,1
6wpt_DE_A,-7.586443901062012,1
6wzt_ED_B,-7.633295059204102,1
6x07_B_A,-10.77804183959961,1
6x08_K_B,-6.923867225646973,1
6xey_FG_B,-5.933034420013428,1
6xgc_HL_DC,-2.327943801879883,1
6zdh_DF_B,-9.727399826049805,1
6zhd_D_A,-8.708830833435059,1
6zxn_D_A,-14.577363967895508,1
7A25-model-31_A_Z,-12.154817581176758,0
7A25-model-41_A_Z,-12.763187408447266,1
7A29-model-17_A_Z,-14.054208755493164,0
7A5V-model-70_A_Z,-7.404655933380127,0
7AEJ-model-4_A_Z,-6.439938545227051,1
7AEJ-model-67_A_Z,-7.264058589935303,0
7AKD-model-73_AB_Z,-10.148431777954102,0
7AKD-model-93_AB_Z,-9.880505561828612,1
7APJ-model-1_A_Z,-9.23173999786377,1
7APJ-model-25_A_Z,-8.906776428222656,0
7AQG-model-28_A_Z,-8.03339958190918,0
7AQG-model-2_A_Z,-7.687076091766357,1
7B0B-model-67_AB_Z,-8.110553741455078,0
7B14-model-2_A_Z,-8.081212997436523,1
7B14-model-5_A_Z,-7.400429725646973,0
7B18-model-16_A_Z,-6.284709930419922,0
7B18-model-5_A_Z,-2.6264476776123047,1
7BEL-model-3_AB_Z,-7.698426246643066,0
7BEL-model-6_AB_Z,-8.711400985717773,1
7BYR-model-33_AB_Z,-6.09895658493042,0
7C2L-model-2_AB_Z,-1.947705626487732,1
7C2L-model-85_AB_Z,-17.735122680664062,0
7CAC-model-2_AB_ZY,-15.286534309387209,1
7CAC-model-92_AB_ZY,-9.902875900268556,0
7CAH-model-26_AB_Z,-8.160284042358398,1
7CAH-model-29_AB_Z,-8.476421356201172,0
7CAI-model-31_AB_Z,-11.109315872192385,0
7CAK-model-11_AB_Z,-13.369413375854492,0
7CAK-model-20_AB_Z,-11.704793930053713,1
7CHH-model-25_AB_Z,-8.288751602172852,0
7CWL-model-34_AB_Z,-8.488484382629395,1
7CWL-model-36_AB_Z,-18.6923942565918,0
7CWM-model-33_AB_Z,-8.353348731994629,1
7CWM-model-69_AB_Z,-13.93867301940918,0
7CWN-model-28_AB_Z,-15.553288459777832,0
7CWO-model-20_AB_Z,-8.864580154418945,1
7CWO-model-77_AB_Z,-8.21899700164795,0
7CWS-model-37_AB_Z,-24.480201721191406,0
7CWS-model-4_AB_Z,-11.92775821685791,1
7CWT-model-21_AB_Z,-11.663278579711914,0
7CYH-model-48_AB_Z,-8.206567764282227,0
7CZP-model-96_AB_Z,-20.741989135742188,0
7CZQ-model-21_AB_Z,-17.140161514282227,0
7CZR-model-31_AB_Z,-10.81163215637207,0
7CZS-model-47_AB_Z,-10.517260551452637,0
7CZT-model-1_AB_Z,-14.918621063232422,1
7CZT-model-84_AB_Z,-16.384464263916016,0
7CZU-model-20_AB_Z,-17.291765213012695,0
7CZV-model-8_AB_Z,-14.006437301635742,0
7CZW-model-2_AB_Z,-5.4871745109558105,0
7CZY-model-33_AB_Z,-10.594806671142578,0
7D03-model-18_AB_Z,-3.109503984451294,0
7D0B-model-55_AB_Z,-12.705678939819336,0
7D0D-model-36_AB_Z,-10.23984146118164,0
7D2Z-model-1_A_Z,-7.950474739074707,1
7D2Z-model-36_A_Z,-8.034697532653809,0
7DD8-model-7_AB_ZY,-20.25771713256836,0
7DK4-model-1_AB_Z,-14.161789894104004,1
7DK4-model-84_AB_Z,-9.424877166748049,0
7DK6-model-1_AB_Z,-14.842278480529783,1
7DK6-model-34_AB_Z,-20.91554450988769,0
7DK7-model-1_AB_Z,-15.728808403015137,1
7DK7-model-38_AB_Z,-22.353046417236328,0
7DZX-model-12_AB_Z,-7.518120765686035,0
7DZY-model-12_AB_Z,-6.236125469207764,0
7E3C-model-12_AB_Z,-9.404969215393066,0
7E3C-model-1_AB_Z,-9.836739540100098,1
7E3K-model-50_AB_Z,-18.026121139526367,0
7E3L-model-25_AB_Z,-14.803680419921877,0
7E5R-model-46_AB_Z,-12.421366691589355,0
7E7X-model-20_AB_Z,-10.238998413085938,0
7E7X-model-4_AB_Z,-10.710905075073242,1
7E8C-model-5_AB_Z,-8.934863090515137,1
7E8C-model-82_AB_Z,-11.21282196044922,0
7E9N-model-26_AB_Z,-1.205740451812744,0
7E9O-model-40_AB_Z,-10.060476303100586,0
7E9Q-model-40_AB_Z,0.9190447330474854,1
7E9Q-model-78_AB_Z,-5.682130813598633,0
7EH5-model-36_AB_Z,-18.665666580200195,0
7ENF-model-38_AB_Z,-10.872057914733888,0
7EPX-model-34_AB_Z,-13.026670455932615,0
7EW5-model-2_AB_Z,-8.575910568237305,0
7EZV-model-1_AB_Z,-9.14885139465332,1
7EZV-model-71_AB_Z,-8.433984756469727,0
7F63-model-19_AB_Z,-8.09283447265625,0
7FAE-model-15_AB_Z,-16.234148025512695,0
7FAF-model-37_AB_Z,-10.288739204406738,0
7FG2-model-41_A_Z,-13.052457809448242,0
7FJN-model-19_AB_Z,-23.24623680114746,0
7FJO-model-43_AB_Z,-15.750703811645508,0
7JV4-model-41_AB_Z,-9.82854175567627,0
7JV6-model-33_AB_Z,-14.268912315368652,0
7JVA-model-1_AB_Z,-8.870851516723633,1
7JVA-model-83_AB_Z,-8.10539722442627,0
7JVB-model-64_A_Z,-8.223559379577637,1
7JVB-model-7_A_Z,-7.381005764007568,0
7JVC-model-5_AB_Z,-8.45271110534668,0
7JW0-model-40_AB_Z,-19.87499046325684,0
7JWB-model-1_A_ZY,-11.284116744995115,1
7JWB-model-94_A_ZY,-11.532827377319336,0
7K43-model-16_AB_Z,-18.77886009216309,0
7K43-model-67_AB_Z,-7.107019424438477,1
7K4N-model-13_AB_Z,-18.92790603637696,0
7K8U-model-67_AB_ZY,-12.760376930236816,0
7K8W-model-90_AB_ZY,-2.940859317779541,0
7K8X-model-7_AB_ZY,0.1236030757427215,1
7K8X-model-93_AB_ZY,-9.75101089477539,0
7K8Z-model-30_AB_Z,-11.34412670135498,0
7K90-model-11_AB_Z,-7.550686836242676,0
7K90-model-39_AB_Z,2.852667808532715,1
7K9H-model-62_AB_ZY,-17.192745208740234,0
7K9J-model-71_AB_Z,-10.239160537719728,0
7KKK-model-42_A_Z,-10.833683967590332,0
7KKL-model-17_A_Z,-12.165201187133787,0
7KM5-model-24_A_Z,-7.959312915802002,1
7KM5-model-38_A_Z,-7.311817646026611,0
7KMK-model-36_AB_Z,-10.837943077087402,0
7KML-model-41_AB_Z,-12.94357967376709,1
7KML-model-73_AB_Z,-8.793142318725586,0
7KQB-model-14_AB_Z,-9.236029624938965,1
7KQB-model-3_AB_Z,-10.15609645843506,0
7KQE-model-11_AB_Z,-14.31230640411377,0
7KR5-model-16_AB_ZY,-8.597823143005371,0
7KS9-model-23_AB_Z,-6.399270057678223,1
7KS9-model-42_AB_Z,-6.679280281066895,0
7KSG-model-12_A_Z,-1.905155897140503,1
7KSG-model-14_A_Z,-4.119068622589111,0
7KXJ-model-14_AB_Z,-11.462017059326172,1
7KXJ-model-16_AB_Z,-14.004302024841309,0
7KXK-model-33_AB_Z,-15.62131690979004,0
7L02-model-12_AB_Z,-12.516865730285645,0
7L09-model-32_AB_Z,-13.430465698242188,0
7L0L-model-49_AB_ZY,-12.22116470336914,0
7L0L-model-5_AB_ZY,-9.76410675048828,1
7L2C-model-87_AB_Z,-8.0784273147583,1
7L2C-model-88_AB_Z,-7.264622211456299,0
7L2E-model-87_AB_Z,-0.529831051826477,0
7L2E-model-8_AB_Z,0.353576123714447,1
7L2F-model-32_AB_Z,-9.79979133605957,0
7L2F-model-5_AB_Z,-2.3544602394104004,1
7L3N-model-1_AB_ZY,-9.048439979553224,1
7L3N-model-85_AB_ZY,-13.61158275604248,0
7L56-model-89_AB_Z,-10.613119125366213,0
7L57-model-28_AB_Z,-9.909561157226562,0
7L58-model-16_AB_Z,-5.201965808868408,0
7L6V-model-30_A_Z,-9.051186561584473,1
7L6V-model-93_A_Z,-8.584404945373535,0
7LAA-model-39_AB_Z,-12.608471870422363,0
7LAB-model-22_AB_Z,-4.529451847076416,0
7LAB-model-41_AB_Z,-5.53513240814209,1
7LCN-model-22_AB_Z,-10.473419189453123,0
7LD1-model-43_AB_Z,-5.290493011474609,0
7LJR-model-50_AB_Z,-18.536460876464844,0
7LQV-model-16_AB_Z,-10.629666328430176,0
7LQW-model-16_AB_Z,-7.838963031768799,0
7LRS-model-24_AB_Z,-7.68073558807373,0
7LRT-model-43_AB_Z,-9.89658546447754,0
7LS9-model-36_AB_Z,-6.155163288116455,1
7LS9-model-63_AB_Z,-10.454203605651855,0
7LSS-model-17_AB_Z,-14.852338790893556,1
7LSS-model-6_AB_Z,-14.773725509643556,0
7LXY-model-54_AB_Z,-6.504727363586426,1
7LXY-model-7_AB_Z,-15.093713760375977,0
7LXZ-model-44_AB_Z,-12.113472938537598,0
7LY2-model-3_AB_Z,-11.48508358001709,0
7M1H-model-2_A_Z,-8.226690292358398,1
7M1H-model-52_A_Z,-8.145094871520996,0
7M6E-model-11_AB_Z,5.277137279510498,1
7M6E-model-29_AB_Z,-10.341933250427246,0
7M6F-model-11_AB_Z,-12.477157592773438,0
7M6G-model-49_AB_Z,-9.621326446533203,1
7M6G-model-66_AB_Z,-15.469558715820312,0
7M6H-model-3_AB_ZY,1.3528156280517578,1
7M6H-model-5_AB_ZY,-9.311087608337402,0
7M6I-model-13_AB_ZY,-16.189334869384766,0
7M6I-model-3_AB_ZY,-10.03268337249756,1
7M8J-model-13_AB_Z,-7.222863674163818,0
7M8J-model-9_AB_Z,-6.649698257446289,1
7MDW-model-62_A_Z,-7.546343803405762,0
7MJH-model-42_A_Z,-10.436569213867188,0
7MJH-model-9_A_Z,-6.955041885375977,1
7MJI-model-1_A_Z,-6.984002113342285,1
7MJI-model-51_A_Z,-7.385300636291504,0
7MJJ-model-76_AB_Z,-13.710626602172852,0
7MJK-model-3_AB_Z,-10.33437442779541,1
7MJK-model-44_AB_Z,-9.394742965698242,0
7MKL-model-41_AB_Z,-9.243823051452637,0
7MLU-model-57_AB_Z,-9.366214752197266,0
7MLV-model-55_AB_Z,-8.511072158813477,0
7MLY-model-46_AB_ZY,-7.940842628479004,0
7MM0-model-25_AB_Z,-13.385771751403809,0
7MW2-model-22_AB_Z,-25.80618095397949,0
7MW3-model-17_AB_Z,-13.07386302947998,0
7MW5-model-29_AB_Z,-11.425981521606444,1
7MW5-model-46_AB_Z,-10.864036560058594,0
7MW6-model-17_AB_Z,-16.06144142150879,0
7MXP-model-1_AB_Z,-1.6622529029846191,1
7MXP-model-87_AB_Z,-10.266803741455078,0
7MY3-model-1_A_Z,-14.012446403503418,1
7MY3-model-95_A_Z,-10.595809936523438,0
7N0G-model-64_A_Z,-9.116376876831056,1
7N0G-model-86_A_Z,-12.4074068069458,0
7N0H-model-19_A_Z,-10.870840072631836,0
7N0H-model-1_A_Z,-9.820284843444824,1
7N5H-model-57_AB_Z,-3.5376651287078857,1
7N5H-model-94_AB_Z,-11.105182647705078,0
7N8H-model-82_AB_Z,-11.002364158630373,0
7N9A-model-1_A_Z,-8.369133949279785,1
7N9A-model-99_A_Z,-8.496879577636719,0
7N9B-model-34_A_Z,-9.38122844696045,0
7N9C-model-37_A_Z,-5.783053874969482,0
7N9E-model-7_A_ZY,-9.574360847473145,0
7ND3-model-59_AB_Z,-12.187856674194336,0
7ND3-model-85_AB_Z,-9.167012214660645,1
7ND4-model-44_AB_Z,-6.073890686035156,0
7ND5-model-20_AB_Z,-3.631107807159424,0
7ND6-model-2_AB_Z,-10.983893394470217,1
7ND6-model-33_AB_Z,-19.170196533203125,0
7ND8-model-15_AB_Z,-10.39591121673584,0
7ND9-model-32_AB_Z,-16.194747924804688,0
7NDA-model-49_AB_ZY,-13.27690315246582,0
7NDC-model-28_AB_Z,-8.129714012145996,0
7NDD-model-31_AB_Z,-11.469752311706545,0
7NLL-model-7_A_Z,-6.783188819885254,1
7NLL-model-95_A_Z,-6.898324966430664,0
7OAN-model-39_A_Z,-12.649713516235352,0
7P77-model-11_A_Z,-11.801241874694824,1
7P77-model-23_A_Z,-12.07532787322998,0
7P78-model-51_A_Z,-11.713859558105469,0
7P79-model-67_A_Z,-11.96872329711914,1
7P79-model-71_A_Z,-11.264131546020508,0
7P7A-model-8_A_Z,-9.559652328491213,0
7PHP-model-62_A_Z,-7.158122539520264,0
7PHP-model-9_A_Z,-8.253011703491211,1
7PNQ-model-3_AB_Z,-12.065364837646484,0
7PO5-model-47_AB_Z,-12.795022010803224,0
7Q9G-model-12_AB_Z,-11.090127944946287,0
7Q9G-model-9_AB_Z,-10.98228645324707,1
7Q9I-model-1_AB_Z,0.5643738508224487,1
7Q9I-model-20_AB_Z,-7.163632392883301,0
7Q9J-model-9_AB_Z,-6.651325702667236,0
7Q9M-model-6_AB_Z,-8.717528343200684,1
7Q9M-model-96_AB_Z,-8.635115623474121,0
7QN7-model-7_A_Z,-7.203071117401123,0
7QN8-model-64_A_Z,-7.141284942626953,0
7QN9-model-81_A_Z,-7.829046249389648,0
7QND-model-45_A_Z,-8.546120643615723,0
7R40-model-16_AB_Z,-10.040949821472168,0
7R4I-model-43_A_Z,-10.56705379486084,0
7R4Q-model-25_A_Z,-14.882708549499512,0
7R4R-model-36_A_Z,-12.44611358642578,0
7R8M-model-17_AB_Z,-6.308477878570557,0
7R8N-model-15_AB_Z,4.3443522453308105,1
7R8N-model-33_AB_Z,-0.7521734237670898,0
7R8O-model-22_AB_Z,3.1804518699646,1
7R8O-model-80_AB_Z,0.95371812582016,0
7R98-model-45_A_Z,-8.47525691986084,0
7R98-model-4_A_Z,-9.207386016845703,1
7RA8-model-28_AB_Z,1.1818666458129885,0
7RKV-model-1_AB_Z,-6.99025821685791,1
7RKV-model-69_AB_Z,-18.75871658325196,0
7RQ6-model-54_AB_Z,-23.26936149597168,0
7RQ6-model-71_AB_Z,-12.72315788269043,1
7RU3-model-21_AB_Z,-16.591840744018555,0
7RW2-model-3_AB_Z,-7.203437805175781,1
7RW2-model-54_AB_Z,-12.29966163635254,0
7S0D-model-18_AB_Z,-12.337890625,0
7S0D-model-25_AB_Z,-8.381603240966797,1
